times(ps)|lambda_restraints|lambda_electrostatics|lambda_sterics|(0.0, 0.0, 0.0)|(1.0, 0.0, 0.0)
1004.6|0.0|0.0|0.0|0.0|6.650886535644531
1004.8|0.0|0.0|0.0|0.0|0.5256470441818237
1005.0|0.0|0.0|0.0|0.0|2.3625733852386475
1005.2|0.0|0.0|0.0|0.0|1.2515026330947876
1005.4|0.0|0.0|0.0|0.0|0.15279562771320343
1005.6|0.0|0.0|0.0|0.0|3.984241008758545
1005.8|0.0|0.0|0.0|0.0|0.42115747928619385
1006.0|0.0|0.0|0.0|0.0|1.2542692422866821
1006.2|0.0|0.0|0.0|0.0|1.117647409439087
1006.4|0.0|0.0|0.0|0.0|1.2099648714065552
1006.6|0.0|0.0|0.0|0.0|0.7607583999633789
1006.8|0.0|0.0|0.0|0.0|1.779137372970581
1007.0|0.0|0.0|0.0|0.0|1.1863418817520142
1007.2|0.0|0.0|0.0|0.0|3.0245237350463867
1007.4|0.0|0.0|0.0|0.0|0.981291651725769
1007.6|0.0|0.0|0.0|0.0|1.8355331420898438
1007.8|0.0|0.0|0.0|0.0|0.4191351532936096
1008.0|0.0|0.0|0.0|0.0|0.8547669053077698
1008.2|0.0|0.0|0.0|0.0|1.6137701272964478
1008.4|0.0|0.0|0.0|0.0|4.613151550292969
1008.6|0.0|0.0|0.0|0.0|1.727841854095459
1008.8|0.0|0.0|0.0|0.0|3.305419445037842
1009.0|0.0|0.0|0.0|0.0|0.8206537961959839
1009.2|0.0|0.0|0.0|0.0|0.7081690430641174
1009.4|0.0|0.0|0.0|0.0|1.823217511177063
1009.6|0.0|0.0|0.0|0.0|0.554593026638031
1009.8|0.0|0.0|0.0|0.0|0.31683292984962463
1010.0|0.0|0.0|0.0|0.0|1.1057096719741821
1010.2|0.0|0.0|0.0|0.0|0.8224098086357117
1010.4|0.0|0.0|0.0|0.0|0.29141587018966675
1010.6|0.0|0.0|0.0|0.0|1.3531519174575806
1010.8|0.0|0.0|0.0|0.0|1.3852607011795044
1011.0|0.0|0.0|0.0|0.0|0.5274866223335266
1011.2|0.0|0.0|0.0|0.0|0.4677871763706207
1011.4|0.0|0.0|0.0|0.0|0.42657092213630676
1011.6|0.0|0.0|0.0|0.0|0.3685176968574524
1011.8|0.0|0.0|0.0|0.0|1.9876110553741455
1012.0|0.0|0.0|0.0|0.0|0.41273388266563416
1012.2|0.0|0.0|0.0|0.0|1.0225392580032349
1012.4|0.0|0.0|0.0|0.0|0.31798842549324036
1012.6|0.0|0.0|0.0|0.0|0.07783570885658264
1012.8|0.0|0.0|0.0|0.0|0.5001674890518188
1013.0|0.0|0.0|0.0|0.0|0.1821586638689041
1013.2|0.0|0.0|0.0|0.0|0.30464357137680054
1013.4|0.0|0.0|0.0|0.0|0.7652159929275513
1013.6|0.0|0.0|0.0|0.0|0.9482039213180542
1013.8|0.0|0.0|0.0|0.0|0.6346228718757629
1014.0|0.0|0.0|0.0|0.0|0.7599270343780518
1014.2|0.0|0.0|0.0|0.0|0.5583726167678833
1014.4|0.0|0.0|0.0|0.0|1.0786043405532837
1014.6|0.0|0.0|0.0|0.0|1.437294363975525
1014.8|0.0|0.0|0.0|0.0|1.0526330471038818
1015.0|0.0|0.0|0.0|0.0|0.37673550844192505
1015.2|0.0|0.0|0.0|0.0|0.8512911796569824
1015.4|0.0|0.0|0.0|0.0|0.6639677882194519
1015.6|0.0|0.0|0.0|0.0|0.7602869272232056
1015.8|0.0|0.0|0.0|0.0|1.144314169883728
1016.0|0.0|0.0|0.0|0.0|1.855090618133545
1016.2|0.0|0.0|0.0|0.0|0.65849769115448
1016.4|0.0|0.0|0.0|0.0|2.228996992111206
1016.6|0.0|0.0|0.0|0.0|1.3581840991973877
1016.8|0.0|0.0|0.0|0.0|2.4424123764038086
1017.0|0.0|0.0|0.0|0.0|1.1567435264587402
1017.2|0.0|0.0|0.0|0.0|2.535449981689453
1017.4|0.0|0.0|0.0|0.0|1.5047557353973389
1017.6|0.0|0.0|0.0|0.0|1.7353206872940063
1017.8|0.0|0.0|0.0|0.0|1.512489676475525
1018.0|0.0|0.0|0.0|0.0|0.2543568015098572
1018.2|0.0|0.0|0.0|0.0|0.41808292269706726
1018.4|0.0|0.0|0.0|0.0|0.4340265989303589
1018.6|0.0|0.0|0.0|0.0|0.3751313090324402
1018.8|0.0|0.0|0.0|0.0|2.4169178009033203
1019.0|0.0|0.0|0.0|0.0|0.030139409005641937
1019.2|0.0|0.0|0.0|0.0|0.6642112731933594
1019.4|0.0|0.0|0.0|0.0|0.8355189561843872
1019.6|0.0|0.0|0.0|0.0|0.8919245004653931
1019.8|0.0|0.0|0.0|0.0|0.6339265704154968
1020.0|0.0|0.0|0.0|0.0|1.2018824815750122
1020.2|0.0|0.0|0.0|0.0|1.48831307888031
1020.4|0.0|0.0|0.0|0.0|0.4133937656879425
1020.6|0.0|0.0|0.0|0.0|0.6002724766731262
1020.8|0.0|0.0|0.0|0.0|0.4495481550693512
1021.0|0.0|0.0|0.0|0.0|1.2143936157226562
1021.2|0.0|0.0|0.0|0.0|1.1010295152664185
1021.4|0.0|0.0|0.0|0.0|0.9153000116348267
1021.6|0.0|0.0|0.0|0.0|1.5819292068481445
1021.8|0.0|0.0|0.0|0.0|0.5674059987068176
1022.0|0.0|0.0|0.0|0.0|0.14609470963478088
1022.2|0.0|0.0|0.0|0.0|0.6676801443099976
1022.4|0.0|0.0|0.0|0.0|1.0204322338104248
1022.6|0.0|0.0|0.0|0.0|0.5810505151748657
1022.8|0.0|0.0|0.0|0.0|0.5987221002578735
1023.0|0.0|0.0|0.0|0.0|0.49277082085609436
1023.2|0.0|0.0|0.0|0.0|0.8892669081687927
1023.4|0.0|0.0|0.0|0.0|2.824232578277588
1023.6|0.0|0.0|0.0|0.0|2.585979700088501
1023.8|0.0|0.0|0.0|0.0|0.39831995964050293
1024.0|0.0|0.0|0.0|0.0|0.2330942153930664
1024.2|0.0|0.0|0.0|0.0|0.3583040237426758
1024.4|0.0|0.0|0.0|0.0|0.9238205552101135
1024.6|0.0|0.0|0.0|0.0|0.6952040195465088
1024.8|0.0|0.0|0.0|0.0|0.6504148244857788
1025.0|0.0|0.0|0.0|0.0|1.6645911931991577
1025.2|0.0|0.0|0.0|0.0|0.5522258877754211
1025.4|0.0|0.0|0.0|0.0|2.5069868564605713
1025.6|0.0|0.0|0.0|0.0|0.32779842615127563
1025.8|0.0|0.0|0.0|0.0|0.8962380886077881
1026.0|0.0|0.0|0.0|0.0|0.7130892276763916
1026.2|0.0|0.0|0.0|0.0|1.9120601415634155
1026.4|0.0|0.0|0.0|0.0|2.128222942352295
1026.6|0.0|0.0|0.0|0.0|0.7007121443748474
1026.8|0.0|0.0|0.0|0.0|2.4618990421295166
1027.0|0.0|0.0|0.0|0.0|3.47096848487854
1027.2|0.0|0.0|0.0|0.0|3.641503095626831
1027.4|0.0|0.0|0.0|0.0|2.6567020416259766
1027.6|0.0|0.0|0.0|0.0|0.8202328681945801
1027.8|0.0|0.0|0.0|0.0|0.10956662893295288
1028.0|0.0|0.0|0.0|0.0|0.4940582513809204
1028.2|0.0|0.0|0.0|0.0|0.7617159485816956
1028.4|0.0|0.0|0.0|0.0|0.4678027629852295
1028.6|0.0|0.0|0.0|0.0|0.6958461999893188
1028.8|0.0|0.0|0.0|0.0|0.7678418755531311
1029.0|0.0|0.0|0.0|0.0|3.1575615406036377
1029.2|0.0|0.0|0.0|0.0|0.11291205137968063
1029.4|0.0|0.0|0.0|0.0|0.47412964701652527
1029.6|0.0|0.0|0.0|0.0|1.4706112146377563
1029.8|0.0|0.0|0.0|0.0|0.353327214717865
1030.0|0.0|0.0|0.0|0.0|2.2188093662261963
1030.2|0.0|0.0|0.0|0.0|0.41141143441200256
1030.4|0.0|0.0|0.0|0.0|0.8072037696838379
1030.6|0.0|0.0|0.0|0.0|1.2305141687393188
1030.8|0.0|0.0|0.0|0.0|1.138818383216858
1031.0|0.0|0.0|0.0|0.0|0.7295100092887878
1031.2|0.0|0.0|0.0|0.0|1.3398669958114624
1031.4|0.0|0.0|0.0|0.0|1.8277161121368408
1031.6|0.0|0.0|0.0|0.0|1.1577588319778442
1031.8|0.0|0.0|0.0|0.0|0.8249807357788086
1032.0|0.0|0.0|0.0|0.0|1.019433617591858
1032.2|0.0|0.0|0.0|0.0|1.6543118953704834
1032.4|0.0|0.0|0.0|0.0|2.2146334648132324
1032.6|0.0|0.0|0.0|0.0|1.2184066772460938
1032.8|0.0|0.0|0.0|0.0|0.7105891108512878
1033.0|0.0|0.0|0.0|0.0|2.1348135471343994
1033.2|0.0|0.0|0.0|0.0|1.8185596466064453
1033.4|0.0|0.0|0.0|0.0|0.9596289396286011
1033.6|0.0|0.0|0.0|0.0|4.725494384765625
1033.8|0.0|0.0|0.0|0.0|2.708083391189575
1034.0|0.0|0.0|0.0|0.0|1.806865930557251
1034.2|0.0|0.0|0.0|0.0|0.6457052230834961
1034.4|0.0|0.0|0.0|0.0|0.802258312702179
1034.6|0.0|0.0|0.0|0.0|0.7237923741340637
1034.8|0.0|0.0|0.0|0.0|2.2119624614715576
1035.0|0.0|0.0|0.0|0.0|0.9223341345787048
1035.2|0.0|0.0|0.0|0.0|1.6312588453292847
1035.4|0.0|0.0|0.0|0.0|0.9625717401504517
1035.6|0.0|0.0|0.0|0.0|1.878316044807434
1035.8|0.0|0.0|0.0|0.0|0.6210994720458984
1036.0|0.0|0.0|0.0|0.0|1.4529492855072021
1036.2|0.0|0.0|0.0|0.0|1.154531478881836
1036.4|0.0|0.0|0.0|0.0|1.0928637981414795
1036.6|0.0|0.0|0.0|0.0|1.2755744457244873
1036.8|0.0|0.0|0.0|0.0|0.8903617858886719
1037.0|0.0|0.0|0.0|0.0|1.3724161386489868
1037.2|0.0|0.0|0.0|0.0|1.2120589017868042
1037.4|0.0|0.0|0.0|0.0|1.5797955989837646
1037.6|0.0|0.0|0.0|0.0|1.5744425058364868
1037.8|0.0|0.0|0.0|0.0|1.795957326889038
1038.0|0.0|0.0|0.0|0.0|1.848893404006958
1038.2|0.0|0.0|0.0|0.0|0.4553849399089813
1038.4|0.0|0.0|0.0|0.0|1.5726226568222046
1038.6|0.0|0.0|0.0|0.0|2.420769453048706
1038.8|0.0|0.0|0.0|0.0|1.2694839239120483
1039.0|0.0|0.0|0.0|0.0|0.5285956859588623
1039.2|0.0|0.0|0.0|0.0|1.2266020774841309
1039.4|0.0|0.0|0.0|0.0|1.5514901876449585
1039.6|0.0|0.0|0.0|0.0|0.7043201327323914
1039.8|0.0|0.0|0.0|0.0|1.299583077430725
1040.0|0.0|0.0|0.0|0.0|1.9188013076782227
1040.2|0.0|0.0|0.0|0.0|2.886880397796631
1040.4|0.0|0.0|0.0|0.0|4.965632438659668
1040.6|0.0|0.0|0.0|0.0|1.6748299598693848
1040.8|0.0|0.0|0.0|0.0|1.7733231782913208
1041.0|0.0|0.0|0.0|0.0|2.178999900817871
1041.2|0.0|0.0|0.0|0.0|0.2336590439081192
1041.4|0.0|0.0|0.0|0.0|0.9310826659202576
1041.6|0.0|0.0|0.0|0.0|1.2082529067993164
1041.8|0.0|0.0|0.0|0.0|0.5062203407287598
1042.0|0.0|0.0|0.0|0.0|0.7395144104957581
1042.2|0.0|0.0|0.0|0.0|0.18955928087234497
1042.4|0.0|0.0|0.0|0.0|0.6595408320426941
1042.6|0.0|0.0|0.0|0.0|1.9182851314544678
1042.8|0.0|0.0|0.0|0.0|3.0246872901916504
1043.0|0.0|0.0|0.0|0.0|3.9083847999572754
1043.2|0.0|0.0|0.0|0.0|3.7917263507843018
1043.4|0.0|0.0|0.0|0.0|3.5433661937713623
1043.6|0.0|0.0|0.0|0.0|0.982848584651947
1043.8|0.0|0.0|0.0|0.0|1.0571209192276
1044.0|0.0|0.0|0.0|0.0|5.315244674682617
1044.2|0.0|0.0|0.0|0.0|4.797928333282471
1044.4|0.0|0.0|0.0|0.0|4.230900764465332
1044.6|0.0|0.0|0.0|0.0|0.6508477926254272
1044.8|0.0|0.0|0.0|0.0|0.6034085750579834
1045.0|0.0|0.0|0.0|0.0|3.3315515518188477
1045.2|0.0|0.0|0.0|0.0|2.4367454051971436
1045.4|0.0|0.0|0.0|0.0|2.285214900970459
1045.6|0.0|0.0|0.0|0.0|1.4058421850204468
1045.8|0.0|0.0|0.0|0.0|2.6494059562683105
1046.0|0.0|0.0|0.0|0.0|1.6885583400726318
1046.2|0.0|0.0|0.0|0.0|1.0666414499282837
1046.4|0.0|0.0|0.0|0.0|1.4608145952224731
1046.6|0.0|0.0|0.0|0.0|5.043599605560303
1046.8|0.0|0.0|0.0|0.0|3.7920007705688477
1047.0|0.0|0.0|0.0|0.0|3.1065921783447266
1047.2|0.0|0.0|0.0|0.0|2.745961904525757
1047.4|0.0|0.0|0.0|0.0|0.4242627024650574
1047.6|0.0|0.0|0.0|0.0|0.9524705410003662
1047.8|0.0|0.0|0.0|0.0|0.2054871916770935
1048.0|0.0|0.0|0.0|0.0|0.44150832295417786
1048.2|0.0|0.0|0.0|0.0|0.715851902961731
1048.4|0.0|0.0|0.0|0.0|1.639011025428772
1048.6|0.0|0.0|0.0|0.0|0.7168269157409668
1048.8|0.0|0.0|0.0|0.0|0.48854297399520874
1049.0|0.0|0.0|0.0|0.0|0.6602044701576233
1049.2|0.0|0.0|0.0|0.0|0.27750396728515625
1049.4|0.0|0.0|0.0|0.0|1.278370976448059
1049.6|0.0|0.0|0.0|0.0|0.38987109065055847
1049.8|0.0|0.0|0.0|0.0|1.7617371082305908
1050.0|0.0|0.0|0.0|0.0|2.859631299972534
1050.2|0.0|0.0|0.0|0.0|0.8487873077392578
1050.4|0.0|0.0|0.0|0.0|0.7855222821235657
1050.6|0.0|0.0|0.0|0.0|0.9161692261695862
1050.8|0.0|0.0|0.0|0.0|0.7684529423713684
1051.0|0.0|0.0|0.0|0.0|0.5745787620544434
1051.2|0.0|0.0|0.0|0.0|2.0452842712402344
1051.4|0.0|0.0|0.0|0.0|4.398595809936523
1051.6|0.0|0.0|0.0|0.0|0.5387503504753113
1051.8|0.0|0.0|0.0|0.0|1.4077214002609253
1052.0|0.0|0.0|0.0|0.0|1.5457308292388916
1052.2|0.0|0.0|0.0|0.0|1.6624441146850586
1052.4|0.0|0.0|0.0|0.0|1.2443302869796753
1052.6|0.0|0.0|0.0|0.0|0.2019365280866623
1052.8|0.0|0.0|0.0|0.0|1.3106627464294434
1053.0|0.0|0.0|0.0|0.0|3.1213042736053467
1053.2|0.0|0.0|0.0|0.0|1.1975433826446533
1053.4|0.0|0.0|0.0|0.0|1.9425283670425415
1053.6|0.0|0.0|0.0|0.0|4.428771495819092
1053.8|0.0|0.0|0.0|0.0|3.778167486190796
1054.0|0.0|0.0|0.0|0.0|1.1127748489379883
1054.2|0.0|0.0|0.0|0.0|2.075838804244995
1054.4|0.0|0.0|0.0|0.0|1.145497441291809
1054.6|0.0|0.0|0.0|0.0|0.8830649256706238
1054.8|0.0|0.0|0.0|0.0|0.8670845031738281
1055.0|0.0|0.0|0.0|0.0|1.4319688081741333
1055.2|0.0|0.0|0.0|0.0|1.7640225887298584
1055.4|0.0|0.0|0.0|0.0|0.5699849724769592
1055.6|0.0|0.0|0.0|0.0|0.27322712540626526
1055.8|0.0|0.0|0.0|0.0|0.5139351487159729
1056.0|0.0|0.0|0.0|0.0|0.6526206135749817
1056.2|0.0|0.0|0.0|0.0|0.6158689856529236
1056.4|0.0|0.0|0.0|0.0|0.7857441306114197
1056.6|0.0|0.0|0.0|0.0|0.47205018997192383
1056.8|0.0|0.0|0.0|0.0|0.703440248966217
1057.0|0.0|0.0|0.0|0.0|1.296558141708374
1057.2|0.0|0.0|0.0|0.0|0.6465610265731812
1057.4|0.0|0.0|0.0|0.0|0.8554732799530029
1057.6|0.0|0.0|0.0|0.0|2.9089269638061523
1057.8|0.0|0.0|0.0|0.0|1.6980749368667603
1058.0|0.0|0.0|0.0|0.0|4.113135814666748
1058.2|0.0|0.0|0.0|0.0|2.29833984375
1058.4|0.0|0.0|0.0|0.0|2.24029803276062
1058.6|0.0|0.0|0.0|0.0|2.057142734527588
1058.8|0.0|0.0|0.0|0.0|0.38284367322921753
1059.0|0.0|0.0|0.0|0.0|1.4729450941085815
1059.2|0.0|0.0|0.0|0.0|2.09487247467041
1059.4|0.0|0.0|0.0|0.0|3.112610340118408
1059.6|0.0|0.0|0.0|0.0|2.318554162979126
1059.8|0.0|0.0|0.0|0.0|4.40165901184082
1060.0|0.0|0.0|0.0|0.0|3.7927474975585938
1060.2|0.0|0.0|0.0|0.0|0.6042599081993103
1060.4|0.0|0.0|0.0|0.0|2.8591408729553223
1060.6|0.0|0.0|0.0|0.0|0.40534868836402893
1060.8|0.0|0.0|0.0|0.0|0.6034771800041199
1061.0|0.0|0.0|0.0|0.0|0.7717841863632202
1061.2|0.0|0.0|0.0|0.0|0.2385471761226654
1061.4|0.0|0.0|0.0|0.0|1.421911597251892
1061.6|0.0|0.0|0.0|0.0|0.7970191836357117
1061.8|0.0|0.0|0.0|0.0|3.2677273750305176
1062.0|0.0|0.0|0.0|0.0|7.992071151733398
1062.2|0.0|0.0|0.0|0.0|7.656320095062256
1062.4|0.0|0.0|0.0|0.0|5.25560998916626
1062.6|0.0|0.0|0.0|0.0|4.162304401397705
1062.8|0.0|0.0|0.0|0.0|2.6427645683288574
1063.0|0.0|0.0|0.0|0.0|3.6571106910705566
1063.2|0.0|0.0|0.0|0.0|2.615230083465576
1063.4|0.0|0.0|0.0|0.0|1.2579622268676758
1063.6|0.0|0.0|0.0|0.0|3.050316572189331
1063.8|0.0|0.0|0.0|0.0|1.2748768329620361
1064.0|0.0|0.0|0.0|0.0|1.1107242107391357
1064.2|0.0|0.0|0.0|0.0|1.0098646879196167
1064.4|0.0|0.0|0.0|0.0|1.5367860794067383
1064.6|0.0|0.0|0.0|0.0|0.6686045527458191
1064.8|0.0|0.0|0.0|0.0|1.1603986024856567
1065.0|0.0|0.0|0.0|0.0|2.903566837310791
1065.2|0.0|0.0|0.0|0.0|0.9772615432739258
1065.4|0.0|0.0|0.0|0.0|1.363688349723816
1065.6|0.0|0.0|0.0|0.0|1.927848219871521
1065.8|0.0|0.0|0.0|0.0|0.6222806572914124
1066.0|0.0|0.0|0.0|0.0|1.6383330821990967
1066.2|0.0|0.0|0.0|0.0|1.0874935388565063
1066.4|0.0|0.0|0.0|0.0|6.059144973754883
1066.6|0.0|0.0|0.0|0.0|3.9639363288879395
1066.8|0.0|0.0|0.0|0.0|2.0001022815704346
1067.0|0.0|0.0|0.0|0.0|0.989996612071991
1067.2|0.0|0.0|0.0|0.0|0.8953554034233093
1067.4|0.0|0.0|0.0|0.0|1.1157734394073486
1067.6|0.0|0.0|0.0|0.0|1.7776275873184204
1067.8|0.0|0.0|0.0|0.0|1.1847983598709106
1068.0|0.0|0.0|0.0|0.0|2.0216658115386963
1068.2|0.0|0.0|0.0|0.0|2.8444666862487793
1068.4|0.0|0.0|0.0|0.0|1.967929720878601
1068.6|0.0|0.0|0.0|0.0|3.7010762691497803
1068.8|0.0|0.0|0.0|0.0|2.5776100158691406
1069.0|0.0|0.0|0.0|0.0|1.4298980236053467
1069.2|0.0|0.0|0.0|0.0|1.2539551258087158
1069.4|0.0|0.0|0.0|0.0|0.3192906081676483
1069.6|0.0|0.0|0.0|0.0|2.006208658218384
1069.8|0.0|0.0|0.0|0.0|0.7010419368743896
1070.0|0.0|0.0|0.0|0.0|1.252630352973938
1070.2|0.0|0.0|0.0|0.0|1.467957854270935
1070.4|0.0|0.0|0.0|0.0|2.6052706241607666
1070.6|0.0|0.0|0.0|0.0|3.6703732013702393
1070.8|0.0|0.0|0.0|0.0|0.9430043697357178
1071.0|0.0|0.0|0.0|0.0|1.118217945098877
1071.2|0.0|0.0|0.0|0.0|3.2899317741394043
1071.4|0.0|0.0|0.0|0.0|0.4930504560470581
1071.6|0.0|0.0|0.0|0.0|0.34200650453567505
1071.8|0.0|0.0|0.0|0.0|0.39838212728500366
1072.0|0.0|0.0|0.0|0.0|0.4012819528579712
1072.2|0.0|0.0|0.0|0.0|1.9424625635147095
1072.4|0.0|0.0|0.0|0.0|1.0502381324768066
1072.6|0.0|0.0|0.0|0.0|1.7198131084442139
1072.8|0.0|0.0|0.0|0.0|3.415778636932373
1073.0|0.0|0.0|0.0|0.0|7.014171600341797
1073.2|0.0|0.0|0.0|0.0|1.0554291009902954
1073.4|0.0|0.0|0.0|0.0|2.2294704914093018
1073.6|0.0|0.0|0.0|0.0|0.9733133912086487
1073.8|0.0|0.0|0.0|0.0|0.1350715607404709
1074.0|0.0|0.0|0.0|0.0|1.2838214635849
1074.2|0.0|0.0|0.0|0.0|0.9231754541397095
1074.4|0.0|0.0|0.0|0.0|1.7808144092559814
1074.6|0.0|0.0|0.0|0.0|4.06240177154541
1074.8|0.0|0.0|0.0|0.0|8.4743013381958
1075.0|0.0|0.0|0.0|0.0|4.724241733551025
1075.2|0.0|0.0|0.0|0.0|2.6492481231689453
1075.4|0.0|0.0|0.0|0.0|3.140045404434204
1075.6|0.0|0.0|0.0|0.0|4.903347969055176
1075.8|0.0|0.0|0.0|0.0|1.7094855308532715
1076.0|0.0|0.0|0.0|0.0|4.395515441894531
1076.2|0.0|0.0|0.0|0.0|4.8442511558532715
1076.4|0.0|0.0|0.0|0.0|6.20582389831543
1076.6|0.0|0.0|0.0|0.0|4.412993431091309
1076.8|0.0|0.0|0.0|0.0|1.8246574401855469
1077.0|0.0|0.0|0.0|0.0|1.3228874206542969
1077.2|0.0|0.0|0.0|0.0|0.8438873291015625
1077.4|0.0|0.0|0.0|0.0|1.6470309495925903
1077.6|0.0|0.0|0.0|0.0|1.1264523267745972
1077.8|0.0|0.0|0.0|0.0|2.262604236602783
1078.0|0.0|0.0|0.0|0.0|2.8645036220550537
1078.2|0.0|0.0|0.0|0.0|0.3876813054084778
1078.4|0.0|0.0|0.0|0.0|0.8212825655937195
1078.6|0.0|0.0|0.0|0.0|4.854692459106445
1078.8|0.0|0.0|0.0|0.0|4.407918453216553
1079.0|0.0|0.0|0.0|0.0|1.688530683517456
1079.2|0.0|0.0|0.0|0.0|4.502042293548584
1079.4|0.0|0.0|0.0|0.0|4.0893073081970215
1079.6|0.0|0.0|0.0|0.0|2.806208848953247
1079.8|0.0|0.0|0.0|0.0|0.642424464225769
1080.0|0.0|0.0|0.0|0.0|1.2285754680633545
1080.2|0.0|0.0|0.0|0.0|1.035264253616333
1080.4|0.0|0.0|0.0|0.0|1.2352988719940186
1080.6|0.0|0.0|0.0|0.0|2.2585906982421875
1080.8|0.0|0.0|0.0|0.0|2.607931137084961
1081.0|0.0|0.0|0.0|0.0|2.695730209350586
1081.2|0.0|0.0|0.0|0.0|4.1201701164245605
1081.4|0.0|0.0|0.0|0.0|1.159962773323059
1081.6|0.0|0.0|0.0|0.0|1.6579558849334717
1081.8|0.0|0.0|0.0|0.0|2.731424331665039
1082.0|0.0|0.0|0.0|0.0|4.952905178070068
1082.2|0.0|0.0|0.0|0.0|12.073718070983887
1082.4|0.0|0.0|0.0|0.0|13.481608390808105
1082.6|0.0|0.0|0.0|0.0|7.399003505706787
1082.8|0.0|0.0|0.0|0.0|5.9396653175354
1083.0|0.0|0.0|0.0|0.0|4.658361434936523
1083.2|0.0|0.0|0.0|0.0|2.5878026485443115
1083.4|0.0|0.0|0.0|0.0|1.3317745923995972
1083.6|0.0|0.0|0.0|0.0|0.8709179759025574
1083.8|0.0|0.0|0.0|0.0|3.9167120456695557
1084.0|0.0|0.0|0.0|0.0|5.929300785064697
1084.2|0.0|0.0|0.0|0.0|2.8477823734283447
1084.4|0.0|0.0|0.0|0.0|7.304785251617432
1084.6|0.0|0.0|0.0|0.0|14.944652557373047
1084.8|0.0|0.0|0.0|0.0|14.91724967956543
1085.0|0.0|0.0|0.0|0.0|4.836676597595215
1085.2|0.0|0.0|0.0|0.0|1.635525107383728
1085.4|0.0|0.0|0.0|0.0|1.4086469411849976
1085.6|0.0|0.0|0.0|0.0|3.497307777404785
1085.8|0.0|0.0|0.0|0.0|2.322418451309204
1086.0|0.0|0.0|0.0|0.0|5.60184907913208
1086.2|0.0|0.0|0.0|0.0|4.0443949699401855
1086.4|0.0|0.0|0.0|0.0|1.3463399410247803
1086.6|0.0|0.0|0.0|0.0|2.136486530303955
1086.8|0.0|0.0|0.0|0.0|2.558065891265869
1087.0|0.0|0.0|0.0|0.0|0.24991874396800995
1087.2|0.0|0.0|0.0|0.0|2.4728639125823975
1087.4|0.0|0.0|0.0|0.0|2.1972663402557373
1087.6|0.0|0.0|0.0|0.0|2.805495262145996
1087.8|0.0|0.0|0.0|0.0|1.355509877204895
1088.0|0.0|0.0|0.0|0.0|3.45304012298584
1088.2|0.0|0.0|0.0|0.0|1.2411327362060547
1088.4|0.0|0.0|0.0|0.0|0.9545044898986816
1088.6|0.0|0.0|0.0|0.0|3.6470651626586914
1088.8|0.0|0.0|0.0|0.0|3.7105960845947266
1089.0|0.0|0.0|0.0|0.0|5.311513900756836
1089.2|0.0|0.0|0.0|0.0|4.67169189453125
1089.4|0.0|0.0|0.0|0.0|1.5698329210281372
1089.6|0.0|0.0|0.0|0.0|1.8946853876113892
1089.8|0.0|0.0|0.0|0.0|0.9192812442779541
1090.0|0.0|0.0|0.0|0.0|1.5915052890777588
1090.2|0.0|0.0|0.0|0.0|0.9721018671989441
1090.4|0.0|0.0|0.0|0.0|0.8245856165885925
1090.6|0.0|0.0|0.0|0.0|1.8806390762329102
1090.8|0.0|0.0|0.0|0.0|4.0536789894104
1091.0|0.0|0.0|0.0|0.0|0.7044614553451538
1091.2|0.0|0.0|0.0|0.0|0.38799187541007996
1091.4|0.0|0.0|0.0|0.0|1.9672727584838867
1091.6|0.0|0.0|0.0|0.0|0.19634835422039032
1091.8|0.0|0.0|0.0|0.0|3.506418466567993
1092.0|0.0|0.0|0.0|0.0|0.8418733477592468
1092.2|0.0|0.0|0.0|0.0|1.0633076429367065
1092.4|0.0|0.0|0.0|0.0|1.134941577911377
1092.6|0.0|0.0|0.0|0.0|0.30087199807167053
1092.8|0.0|0.0|0.0|0.0|0.3799668252468109
1093.0|0.0|0.0|0.0|0.0|2.14611554145813
1093.2|0.0|0.0|0.0|0.0|2.713966131210327
1093.4|0.0|0.0|0.0|0.0|1.1251349449157715
1093.6|0.0|0.0|0.0|0.0|0.7890437841415405
1093.8|0.0|0.0|0.0|0.0|0.5715305209159851
1094.0|0.0|0.0|0.0|0.0|1.3663828372955322
1094.2|0.0|0.0|0.0|0.0|0.4726924002170563
1094.4|0.0|0.0|0.0|0.0|1.166715145111084
1094.6|0.0|0.0|0.0|0.0|1.1992907524108887
1094.8|0.0|0.0|0.0|0.0|0.9623478651046753
1095.0|0.0|0.0|0.0|0.0|2.8883702754974365
1095.2|0.0|0.0|0.0|0.0|6.443408966064453
1095.4|0.0|0.0|0.0|0.0|5.361614227294922
1095.6|0.0|0.0|0.0|0.0|2.2829692363739014
1095.8|0.0|0.0|0.0|0.0|1.6543817520141602
1096.0|0.0|0.0|0.0|0.0|0.6855124831199646
1096.2|0.0|0.0|0.0|0.0|0.5008285641670227
1096.4|0.0|0.0|0.0|0.0|0.8992979526519775
1096.6|0.0|0.0|0.0|0.0|1.2076942920684814
1096.8|0.0|0.0|0.0|0.0|4.221134662628174
1097.0|0.0|0.0|0.0|0.0|4.7331037521362305
1097.2|0.0|0.0|0.0|0.0|2.0238089561462402
1097.4|0.0|0.0|0.0|0.0|2.0725605487823486
1097.6|0.0|0.0|0.0|0.0|1.2913082838058472
1097.8|0.0|0.0|0.0|0.0|0.7303931713104248
1098.0|0.0|0.0|0.0|0.0|5.014648914337158
1098.2|0.0|0.0|0.0|0.0|6.299636363983154
