times(ps)|lambda_restraints|lambda_electrostatics|lambda_sterics|(0.0, 0.0, 0.0)|(1.0, 0.0, 0.0)
169.2|0.0|0.0|0.0|-126829.25458644683|-126828.06901583294
169.4|0.0|0.0|0.0|-126792.52458175042|-126791.16243678979
169.6|0.0|0.0|0.0|-126722.40780488176|-126721.12133464115
169.8|0.0|0.0|0.0|-126700.37735352582|-126698.72512213838
170.0|0.0|0.0|0.0|-126840.63489922593|-126838.6925814117
170.2|0.0|0.0|0.0|-126723.14356218856|-126722.43726480157
170.4|0.0|0.0|0.0|-126683.7934635997|-126680.66557517157
170.6|0.0|0.0|0.0|-126649.14785122583|-126646.96589679815
170.8|0.0|0.0|0.0|-126704.68048327838|-126703.98679834473
171.0|0.0|0.0|0.0|-126582.69431893274|-126580.61326413177
171.2|0.0|0.0|0.0|-126646.23175094764|-126645.19752977382
171.4|0.0|0.0|0.0|-126497.36070455278|-126494.93911351165
171.6|0.0|0.0|0.0|-126602.59353493995|-126600.55031749902
171.8|0.0|0.0|0.0|-126639.77504738397|-126634.17511810135
172.0|0.0|0.0|0.0|-126684.65015636486|-126682.96008761742
172.2|0.0|0.0|0.0|-126726.06945313085|-126725.11090667706
172.4|0.0|0.0|0.0|-126366.75326995004|-126365.933460483
172.6|0.0|0.0|0.0|-126655.81901151178|-126653.85146879088
172.8|0.0|0.0|0.0|-126443.22033589962|-126438.81858968423
173.0|0.0|0.0|0.0|-126571.61976952566|-126569.56393963136
173.2|0.0|0.0|0.0|-126633.09001143707|-126630.20175962239
173.4|0.0|0.0|0.0|-126738.49976040133|-126737.3015773341
173.6|0.0|0.0|0.0|-126729.80352803486|-126728.70624459434
173.8|0.0|0.0|0.0|-126548.93362968169|-126547.71022170778
174.0|0.0|0.0|0.0|-126499.18452368378|-126497.33049304291
174.2|0.0|0.0|0.0|-126667.85685858157|-126666.99921175452
174.4|0.0|0.0|0.0|-126289.11853959721|-126288.23566786347
174.6|0.0|0.0|0.0|-126565.50365029744|-126564.45681667028
174.8|0.0|0.0|0.0|-126385.22124226675|-126383.632073146
175.0|0.0|0.0|0.0|-126585.11184232116|-126584.83436834769
175.2|0.0|0.0|0.0|-126372.1767013178|-126368.99836307632
175.4|0.0|0.0|0.0|-126614.15923108392|-126608.57191425464
175.6|0.0|0.0|0.0|-126582.4315077697|-126576.44059243357
175.8|0.0|0.0|0.0|-126806.92056475434|-126795.87205562918
176.0|0.0|0.0|0.0|-126432.30511050482|-126421.69803724655
176.2|0.0|0.0|0.0|-126670.41093392618|-126663.27228533619
176.4|0.0|0.0|0.0|-126605.37685635622|-126599.53729046017
176.6|0.0|0.0|0.0|-126631.62114261703|-126627.98875605535
176.8|0.0|0.0|0.0|-126391.47585234878|-126390.79477986846
177.0|0.0|0.0|0.0|-126371.65734880994|-126368.74387208857
177.2|0.0|0.0|0.0|-126322.21653172022|-126318.78594441194
177.4|0.0|0.0|0.0|-126263.73880679293|-126258.87039980399
177.6|0.0|0.0|0.0|-126577.20801560434|-126575.93415781709
177.8|0.0|0.0|0.0|-126473.97238761828|-126472.81204191108
178.0|0.0|0.0|0.0|-126234.03589038581|-126233.29175563878
178.2|0.0|0.0|0.0|-126480.77331506081|-126480.14269239386
178.4|0.0|0.0|0.0|-126335.41833055067|-126333.27421348302
178.6|0.0|0.0|0.0|-126642.96442730723|-126640.95904722631
178.8|0.0|0.0|0.0|-126503.63709793286|-126502.89296318586
179.0|0.0|0.0|0.0|-126743.2106491112|-126742.1512030307
179.2|0.0|0.0|0.0|-126806.09214902416|-126804.90657841027
179.4|0.0|0.0|0.0|-126879.20943439878|-126872.44915940898
179.6|0.0|0.0|0.0|-126870.33227439449|-126861.22608308357
179.8|0.0|0.0|0.0|-126893.1880002841|-126892.54476516382
180.0|0.0|0.0|0.0|-127024.8998505055|-127023.70166743828
180.2|0.0|0.0|0.0|-126540.10727223723|-126538.59377783652
180.4|0.0|0.0|0.0|-126677.31847744183|-126675.75453322777
180.6|0.0|0.0|0.0|-126699.7011386066|-126699.29754009975
180.8|0.0|0.0|0.0|-126553.24533043166|-126552.66515757806
181.0|0.0|0.0|0.0|-126494.29521028095|-126493.32405137383
181.2|0.0|0.0|0.0|-126717.20771059819|-126715.98430262427
181.4|0.0|0.0|0.0|-126443.69022584679|-126442.93347864645
181.6|0.0|0.0|0.0|-126342.88288127161|-126342.1765838846
181.8|0.0|0.0|0.0|-126690.02259622008|-126688.15595312587
182.0|0.0|0.0|0.0|-126612.88986546277|-126611.54033295547
182.2|0.0|0.0|0.0|-126961.8124170694|-126960.34937248206
182.4|0.0|0.0|0.0|-126950.07719286176|-126949.72404416827
182.6|0.0|0.0|0.0|-126953.48408682323|-126951.5165441023
182.8|0.0|0.0|0.0|-126628.78908805855|-126628.43593936507
183.0|0.0|0.0|0.0|-126685.49873621669|-126684.46451504287
183.2|0.0|0.0|0.0|-126792.0164680022|-126791.23449589517
183.4|0.0|0.0|0.0|-126452.62474224473|-126450.0391893102
183.6|0.0|0.0|0.0|-126544.6325893543|-126543.43440628707
183.8|0.0|0.0|0.0|-126474.31009333361|-126471.9894019192
184.0|0.0|0.0|0.0|-126807.54183176118|-126806.21752416056
184.2|0.0|0.0|0.0|-126701.10901850105|-126699.09102596679
184.4|0.0|0.0|0.0|-126730.86179592826|-126729.76451248775
184.6|0.0|0.0|0.0|-126676.15024028528|-126674.76287041798
184.8|0.0|0.0|0.0|-126678.25651999292|-126676.61690105883
185.0|0.0|0.0|0.0|-126761.69872455139|-126759.65550711045
185.2|0.0|0.0|0.0|-126461.49569949284|-126456.9426038374
185.4|0.0|0.0|0.0|-126681.67598089662|-126678.14449396163
185.6|0.0|0.0|0.0|-126621.99385169546|-126619.97585916119
185.8|0.0|0.0|0.0|-126726.80333894432|-126725.68083059712
186.0|0.0|0.0|0.0|-126898.46159373199|-126897.30124802479
186.2|0.0|0.0|0.0|-126441.9813922016|-126439.6985381472
186.4|0.0|0.0|0.0|-126773.99208996676|-126773.17228049973
186.6|0.0|0.0|0.0|-126623.42527744586|-126622.87032949892
186.8|0.0|0.0|0.0|-126663.16872603945|-126660.73452254498
187.0|0.0|0.0|0.0|-126509.73574813033|-126508.75197676988
187.2|0.0|0.0|0.0|-126586.9933854313|-126585.29070423052
187.4|0.0|0.0|0.0|-126643.54388989082|-126643.31686573073
187.6|0.0|0.0|0.0|-126510.8232560945|-126510.49533230768
187.8|0.0|0.0|0.0|-126670.35515845932|-126669.20742520544
188.0|0.0|0.0|0.0|-126475.10617514949|-126473.49178112208
188.2|0.0|0.0|0.0|-126685.43144703419|-126684.39722586038
188.4|0.0|0.0|0.0|-126848.52945704866|-126846.37272752765
188.6|0.0|0.0|0.0|-126800.55113329204|-126799.4412373982
188.8|0.0|0.0|0.0|-126996.06969529785|-126994.79583751058
189.0|0.0|0.0|0.0|-127061.61661530173|-127060.06528354101
189.2|0.0|0.0|0.0|-127090.49146185249|-127088.48608177155
189.4|0.0|0.0|0.0|-127067.79635686966|-127066.05583830885
189.6|0.0|0.0|0.0|-126987.21539248544|-126986.82440643192
189.8|0.0|0.0|0.0|-126654.95881508665|-126654.17684297962
190.0|0.0|0.0|0.0|-127032.14439023154|-127031.46331775122
190.2|0.0|0.0|0.0|-126934.05827467867|-126933.33936483834
190.4|0.0|0.0|0.0|-127023.47942596002|-127022.54610441292
190.6|0.0|0.0|0.0|-126764.13436083547|-126763.30193891507
190.8|0.0|0.0|0.0|-126965.36238239292|-126963.79843817886
191.0|0.0|0.0|0.0|-126868.20788728488|-126866.06377021722
191.2|0.0|0.0|0.0|-126677.95216046127|-126676.77920230072
191.4|0.0|0.0|0.0|-126792.58248573798|-126791.64916419087
191.6|0.0|0.0|0.0|-126863.1617746242|-126862.06449118369
191.8|0.0|0.0|0.0|-126775.92715145016|-126775.72535219675
192.0|0.0|0.0|0.0|-126850.1082752484|-126849.33891559471
192.2|0.0|0.0|0.0|-126761.92200150064|-126761.20309166031
192.4|0.0|0.0|0.0|-126817.37651133479|-126815.6107678673
192.6|0.0|0.0|0.0|-126642.01125392034|-126641.33018144002
192.8|0.0|0.0|0.0|-126599.82259750068|-126598.92711331359
193.0|0.0|0.0|0.0|-126406.73320251773|-126405.04313377028
193.2|0.0|0.0|0.0|-126758.3025486907|-126756.92779127673
193.4|0.0|0.0|0.0|-126405.65880784541|-126404.29666288478
193.6|0.0|0.0|0.0|-126187.84860814411|-126187.28104774383
193.8|0.0|0.0|0.0|-126466.2334953969|-126465.4010734765
194.0|0.0|0.0|0.0|-126544.66967959725|-126543.16879764988
194.2|0.0|0.0|0.0|-126107.85198430446|-126107.54928542432
194.4|0.0|0.0|0.0|-126444.85548403847|-126441.29877219681
194.6|0.0|0.0|0.0|-126219.45833041341|-126218.10879790611
194.8|0.0|0.0|0.0|-126271.17242370707|-126270.06252781322
195.0|0.0|0.0|0.0|-126334.1093246016|-126333.86968798816
195.2|0.0|0.0|0.0|-126377.30675496226|-126375.86893528159
195.4|0.0|0.0|0.0|-126039.6839915249|-126038.76328243113
195.6|0.0|0.0|0.0|-126153.2169150091|-126152.29620591535
195.8|0.0|0.0|0.0|-126226.6836497798|-126225.3971795392
196.0|0.0|0.0|0.0|-126250.54971998074|-126249.55333616694
196.2|0.0|0.0|0.0|-126241.62010301657|-126239.29941160216
196.4|0.0|0.0|0.0|-126461.50136043123|-126458.02032330961
196.6|0.0|0.0|0.0|-126308.63094412665|-126305.5282806052
196.8|0.0|0.0|0.0|-126578.82753201258|-126578.00772254553
197.0|0.0|0.0|0.0|-126528.01195750889|-126526.97773633509
197.2|0.0|0.0|0.0|-126745.98461201052|-126743.84049494285
197.4|0.0|0.0|0.0|-126795.44465585994|-126794.68790865959
197.6|0.0|0.0|0.0|-126816.79381157659|-126814.75059413564
197.8|0.0|0.0|0.0|-126993.302549903|-126990.04853694148
198.0|0.0|0.0|0.0|-126924.0475686174|-126921.1845417094
198.2|0.0|0.0|0.0|-126907.82676249991|-126905.79615751229
198.4|0.0|0.0|0.0|-126698.25823781555|-126694.77720069393
198.6|0.0|0.0|0.0|-126735.38338587899|-126733.7185420382
198.8|0.0|0.0|0.0|-126740.96008432777|-126739.71145144718
199.0|0.0|0.0|0.0|-126256.28123803738|-126255.09566742349
199.2|0.0|0.0|0.0|-126592.32744480734|-126591.87339648714
199.4|0.0|0.0|0.0|-126609.455156442|-126608.42093526816
199.6|0.0|0.0|0.0|-126917.36289129496|-126915.01697497389
199.8|0.0|0.0|0.0|-126768.68729133235|-126766.44227463797
200.0|0.0|0.0|0.0|-127124.15298435379|-127122.3872408863
200.2|0.0|0.0|0.0|-126910.73964252582|-126909.32704775184
200.4|0.0|0.0|0.0|-126859.45697785055|-126857.64078456971
200.6|0.0|0.0|0.0|-126735.52085554371|-126732.15333050214
200.8|0.0|0.0|0.0|-126819.48905371396|-126816.14675357904
201.0|0.0|0.0|0.0|-126744.36599955363|-126736.98771435018
201.2|0.0|0.0|0.0|-126467.71352510223|-126462.12620827295
201.4|0.0|0.0|0.0|-126310.58806808689|-126303.17194552343
201.6|0.0|0.0|0.0|-126780.06141873237|-126776.12633329054
201.8|0.0|0.0|0.0|-126735.05701780689|-126734.14892116647
202.0|0.0|0.0|0.0|-126447.36025902249|-126444.43416984778
202.2|0.0|0.0|0.0|-126755.47216937585|-126754.94244633561
202.4|0.0|0.0|0.0|-126512.73931242207|-126510.25465911426
202.6|0.0|0.0|0.0|-126740.33103292815|-126739.52383591444
202.8|0.0|0.0|0.0|-126645.3455265766|-126644.23563068274
203.0|0.0|0.0|0.0|-126718.46323121527|-126718.16053233514
203.2|0.0|0.0|0.0|-126555.12347214953|-126553.97573889566
203.4|0.0|0.0|0.0|-126822.99119458762|-126821.22545112015
203.6|0.0|0.0|0.0|-126356.46819311864|-126355.71144591828
203.8|0.0|0.0|0.0|-126411.17824673168|-126409.23592891745
204.0|0.0|0.0|0.0|-126534.01401703768|-126533.01763322388
204.2|0.0|0.0|0.0|-126801.90252596255|-126800.3133568418
204.4|0.0|0.0|0.0|-126446.25075918072|-126444.71203987334
204.6|0.0|0.0|0.0|-126726.8956206544|-126725.92446174727
204.8|0.0|0.0|0.0|-126764.31561333535|-126762.48680760116
205.0|0.0|0.0|0.0|-126578.56354924117|-126577.05005484045
205.2|0.0|0.0|0.0|-126423.7752576873|-126423.0689603003
205.4|0.0|0.0|0.0|-126330.0142795636|-126326.76026660208
205.6|0.0|0.0|0.0|-126488.0701200611|-126487.54039702086
205.8|0.0|0.0|0.0|-126515.61136520182|-126513.41679832079
206.0|0.0|0.0|0.0|-126422.60037936749|-126421.71750763374
206.2|0.0|0.0|0.0|-126718.86555905615|-126718.36106092259
206.4|0.0|0.0|0.0|-126964.518312744|-126964.02642706376
206.6|0.0|0.0|0.0|-126868.1321114981|-126867.40058920444
206.8|0.0|0.0|0.0|-126631.28285024104|-126630.36214114727
207.0|0.0|0.0|0.0|-126950.19289368077|-126949.272184587
207.2|0.0|0.0|0.0|-126865.09529998346|-126864.54035203652
207.4|0.0|0.0|0.0|-126678.7582618644|-126678.22853882413
207.6|0.0|0.0|0.0|-126515.3008665882|-126513.28287405391
207.8|0.0|0.0|0.0|-126522.28192810868|-126521.68914280174
208.0|0.0|0.0|0.0|-126628.16108066907|-126627.3286587487
208.2|0.0|0.0|0.0|-126517.10978695494|-126516.40348956795
208.4|0.0|0.0|0.0|-126433.05606620737|-126430.45790081949
208.6|0.0|0.0|0.0|-126600.82426363353|-126599.48734357959
208.8|0.0|0.0|0.0|-126593.09199607193|-126591.70462620462
209.0|0.0|0.0|0.0|-126804.60078530625|-126801.77559575827
209.2|0.0|0.0|0.0|-126731.49900575218|-126730.46478457836
209.4|0.0|0.0|0.0|-126566.4566110645|-126565.11969101054
209.6|0.0|0.0|0.0|-126720.27809198953|-126719.15558364234
209.8|0.0|0.0|0.0|-126401.78620592142|-126401.13035834779
210.0|0.0|0.0|0.0|-126714.16581984403|-126712.87934960342
210.2|0.0|0.0|0.0|-126738.85728250176|-126738.44107154156
210.4|0.0|0.0|0.0|-127094.97985055481|-127094.23571580778
210.6|0.0|0.0|0.0|-126688.18557464247|-126687.31531536207
210.8|0.0|0.0|0.0|-126707.16547270383|-126706.6483621169
211.0|0.0|0.0|0.0|-126832.36763914164|-126829.29020052687
211.2|0.0|0.0|0.0|-126994.98157544475|-126993.92212936425
211.4|0.0|0.0|0.0|-126873.1365625619|-126870.41227264063
211.6|0.0|0.0|0.0|-127049.92532101764|-127047.7307541366
211.8|0.0|0.0|0.0|-126887.79751287322|-126886.12005657911
212.0|0.0|0.0|0.0|-127263.70242417921|-127262.39072903193
212.2|0.0|0.0|0.0|-126851.78404663474|-126851.34261076785
212.4|0.0|0.0|0.0|-126824.0833012345|-126823.31394158081
212.6|0.0|0.0|0.0|-126822.08601092456|-126821.63196260434
212.8|0.0|0.0|0.0|-126926.78606638519|-126924.35186289072
213.0|0.0|0.0|0.0|-127054.3161586125|-127053.02968837191
213.2|0.0|0.0|0.0|-127080.65965827885|-127080.20560995863
213.4|0.0|0.0|0.0|-126843.874797204|-126842.43697752332
213.6|0.0|0.0|0.0|-127052.06856447436|-127049.69742324659
213.8|0.0|0.0|0.0|-127041.79176359555|-127038.70171252744
214.0|0.0|0.0|0.0|-126975.57638356468|-126974.3908129508
214.2|0.0|0.0|0.0|-126809.7730719674|-126809.36947346055
214.4|0.0|0.0|0.0|-126776.1902706115|-126775.71099738462
214.6|0.0|0.0|0.0|-126734.32460570951|-126733.59308341582
214.8|0.0|0.0|0.0|-126571.84002653262|-126570.9319298922
215.0|0.0|0.0|0.0|-126577.22635474244|-126576.07862148856
215.2|0.0|0.0|0.0|-126376.3622443839|-126376.08477041042
215.4|0.0|0.0|0.0|-126837.08732371799|-126836.22967689093
215.6|0.0|0.0|0.0|-126684.65321266028|-126684.47663831353
215.8|0.0|0.0|0.0|-126794.69686804489|-126793.04463665748
216.0|0.0|0.0|0.0|-126801.60388012143|-126799.45976305376
216.2|0.0|0.0|0.0|-126856.35454006694|-126853.8320493991
216.4|0.0|0.0|0.0|-126610.22723434781|-126609.67228640089
216.6|0.0|0.0|0.0|-126733.40506410657|-126732.03030669258
216.8|0.0|0.0|0.0|-126981.23823221933|-126979.14456496503
217.0|0.0|0.0|0.0|-126545.58579792097|-126544.36238994707
217.2|0.0|0.0|0.0|-126756.81579194102|-126754.88608658011
217.4|0.0|0.0|0.0|-126576.21033654662|-126572.47705035821
217.6|0.0|0.0|0.0|-126963.63967822054|-126963.14779254032
217.8|0.0|0.0|0.0|-126803.81466950604|-126802.50297435877
218.0|0.0|0.0|0.0|-126771.61117433605|-126770.82920222904
218.2|0.0|0.0|0.0|-126795.20999685698|-126794.66766136339
218.4|0.0|0.0|0.0|-126775.0691127149|-126774.58983948802
218.6|0.0|0.0|0.0|-127088.9082797045|-127088.3281068509
218.8|0.0|0.0|0.0|-126882.60638043501|-126881.74873360794
219.0|0.0|0.0|0.0|-126624.42607190092|-126624.07292320741
219.2|0.0|0.0|0.0|-126839.6975188972|-126838.70113508341
219.4|0.0|0.0|0.0|-127058.67361131849|-127058.01776374484
219.6|0.0|0.0|0.0|-126813.0362931048|-126812.85971875805
219.8|0.0|0.0|0.0|-126489.83749264319|-126489.38344432299
220.0|0.0|0.0|0.0|-126671.2802463811|-126670.32169992731
220.2|0.0|0.0|0.0|-126500.33772240218|-126499.90889898864
220.4|0.0|0.0|0.0|-126586.6621878125|-126586.30903911902
220.6|0.0|0.0|0.0|-126659.4639485903|-126657.52163077606
220.8|0.0|0.0|0.0|-126418.21294111786|-126417.38051919747
221.0|0.0|0.0|0.0|-126591.84531096222|-126590.89937696177
221.2|0.0|0.0|0.0|-126339.46611361337|-126339.02467774649
221.4|0.0|0.0|0.0|-126508.5991128922|-126506.99733131811
221.6|0.0|0.0|0.0|-126813.33907566467|-126810.9300970769
221.8|0.0|0.0|0.0|-126456.66177617412|-126456.00592860047
222.0|0.0|0.0|0.0|-126520.18125523992|-126518.41551177243
222.2|0.0|0.0|0.0|-126527.3896575437|-126526.98605903685
222.4|0.0|0.0|0.0|-126653.69076528256|-126653.13581733564
222.6|0.0|0.0|0.0|-126430.5836892208|-126426.67382868564
222.8|0.0|0.0|0.0|-126667.13793772168|-126666.16677881456
223.0|0.0|0.0|0.0|-126264.20504413896|-126261.88435272455
223.2|0.0|0.0|0.0|-126784.34355090592|-126783.61202861225
223.4|0.0|0.0|0.0|-126853.51024501816|-126852.34989931094
223.6|0.0|0.0|0.0|-126725.3976262077|-126723.73278236693
223.8|0.0|0.0|0.0|-126729.85542053076|-126729.65362127732
224.0|0.0|0.0|0.0|-126859.33486651111|-126855.68986749607
224.2|0.0|0.0|0.0|-127010.55222047302|-127010.04772233946
224.4|0.0|0.0|0.0|-126887.45682966633|-126884.03885481141
224.6|0.0|0.0|0.0|-126824.06143782323|-126823.74612648976
224.8|0.0|0.0|0.0|-126753.28352070272|-126753.05649654262
225.0|0.0|0.0|0.0|-126671.99996273476|-126671.29366534777
225.2|0.0|0.0|0.0|-126428.59600238064|-126427.91492990033
225.4|0.0|0.0|0.0|-126630.86547525493|-126628.58262120053
225.6|0.0|0.0|0.0|-126938.81206283085|-126938.39585187065
225.8|0.0|0.0|0.0|-126718.1787504106|-126716.76615563662
226.0|0.0|0.0|0.0|-126785.72724469971|-126783.54529027203
226.2|0.0|0.0|0.0|-126801.39066996613|-126798.33845625803
226.4|0.0|0.0|0.0|-126832.54684470543|-126831.36127409156
226.6|0.0|0.0|0.0|-127046.41133539416|-127044.4942424866
226.8|0.0|0.0|0.0|-127194.12195737247|-127193.40304753212
227.0|0.0|0.0|0.0|-127001.58877326208|-126999.318531661
227.2|0.0|0.0|0.0|-127067.29965515935|-127065.8618354787
227.4|0.0|0.0|0.0|-127048.2888971194|-127047.34296311896
227.6|0.0|0.0|0.0|-126791.43252498582|-126790.99108911895
227.8|0.0|0.0|0.0|-126884.28612224653|-126883.12577653932
228.0|0.0|0.0|0.0|-127390.6287273997|-127389.1782952657
228.2|0.0|0.0|0.0|-127029.95261833677|-127029.67514436331
228.4|0.0|0.0|0.0|-126763.30953822218|-126761.08974643447
228.6|0.0|0.0|0.0|-127083.8261368411|-127081.34148353327
228.8|0.0|0.0|0.0|-127076.01823452712|-127074.1515914329
229.0|0.0|0.0|0.0|-126588.93069049809|-126587.87124441759
229.2|0.0|0.0|0.0|-126777.78249969783|-126777.20232684423
229.4|0.0|0.0|0.0|-126847.5731450652|-126845.98397594446
229.6|0.0|0.0|0.0|-126776.53980785876|-126773.73984321745
229.8|0.0|0.0|0.0|-126688.89657868507|-126687.5848835378
230.0|0.0|0.0|0.0|-126869.324400199|-126868.44152846524
230.2|0.0|0.0|0.0|-126994.43768029408|-126989.93503445198
230.4|0.0|0.0|0.0|-126873.4870043868|-126872.67980737309
230.6|0.0|0.0|0.0|-126796.04661730025|-126794.25564892608
230.8|0.0|0.0|0.0|-126878.7532867603|-126877.13889273287
231.0|0.0|0.0|0.0|-126768.98618479604|-126767.59881492873
231.2|0.0|0.0|0.0|-126912.59605330232|-126912.02849290207
231.4|0.0|0.0|0.0|-126691.87811986612|-126689.35562919827
231.6|0.0|0.0|0.0|-126640.08240925895|-126639.45178659199
231.8|0.0|0.0|0.0|-126736.52593943072|-126735.15118201674
232.0|0.0|0.0|0.0|-126819.89689377317|-126818.21943747906
232.2|0.0|0.0|0.0|-126861.94255472196|-126860.49212258795
232.4|0.0|0.0|0.0|-126569.39669951894|-126566.53367261094
232.6|0.0|0.0|0.0|-126667.88981306163|-126665.9474952474
232.8|0.0|0.0|0.0|-126724.97304310328|-126724.14062118289
233.0|0.0|0.0|0.0|-126711.13718179017|-126709.78764928288
233.2|0.0|0.0|0.0|-126687.32541974908|-126686.0137246018
233.4|0.0|0.0|0.0|-126588.19153650287|-126587.61136364925
233.6|0.0|0.0|0.0|-126537.33115832019|-126535.57802730604
233.8|0.0|0.0|0.0|-126268.22016986056|-126267.57693474027
234.0|0.0|0.0|0.0|-126291.25738538906|-126289.66821626833
234.2|0.0|0.0|0.0|-126656.32484729255|-126655.90863633237
234.4|0.0|0.0|0.0|-126601.2703112632|-126600.89193766304
234.6|0.0|0.0|0.0|-126171.98235593607|-126171.64181969591
234.8|0.0|0.0|0.0|-126386.22786965284|-126385.35761037243
235.0|0.0|0.0|0.0|-126480.98252093085|-126480.66720959738
235.2|0.0|0.0|0.0|-126483.69121119431|-126482.45519076707
235.4|0.0|0.0|0.0|-126395.55198506806|-126391.71779925293
235.6|0.0|0.0|0.0|-126294.83130768323|-126294.06194802954
235.8|0.0|0.0|0.0|-126420.18194263881|-126419.60176978521
236.0|0.0|0.0|0.0|-126327.15007097376|-126326.77169737358
236.2|0.0|0.0|0.0|-126312.54485000696|-126311.83855261996
236.4|0.0|0.0|0.0|-126497.30342345418|-126497.05117438741
236.6|0.0|0.0|0.0|-126124.24218391036|-126121.66924342918
236.8|0.0|0.0|0.0|-126316.65984819585|-126315.91571344883
237.0|0.0|0.0|0.0|-126409.21250407882|-126408.39269461177
237.2|0.0|0.0|0.0|-126407.97281704319|-126406.25752338905
237.4|0.0|0.0|0.0|-126252.05382745179|-126249.94754774414
237.6|0.0|0.0|0.0|-126301.96998507103|-126301.31413749738
237.8|0.0|0.0|0.0|-126411.45869250872|-126411.01725664185
238.0|0.0|0.0|0.0|-126547.45083158457|-126546.68147193087
238.2|0.0|0.0|0.0|-126546.7716807817|-126546.06538339471
238.4|0.0|0.0|0.0|-126528.45488362605|-126528.1143473859
238.6|0.0|0.0|0.0|-126680.09441012339|-126677.0043590553
238.8|0.0|0.0|0.0|-126591.84257718142|-126590.55610694083
239.0|0.0|0.0|0.0|-126554.78966731776|-126553.69238387725
239.2|0.0|0.0|0.0|-126906.81637930675|-126900.913751144
239.4|0.0|0.0|0.0|-126884.33521538753|-126882.0145239731
239.6|0.0|0.0|0.0|-126985.44834955089|-126984.43935328376
239.8|0.0|0.0|0.0|-127122.12950638794|-127121.48627126764
240.0|0.0|0.0|0.0|-126950.98851760026|-126950.2317703999
240.2|0.0|0.0|0.0|-127000.92122037019|-126997.98251874215
240.4|0.0|0.0|0.0|-126812.64672189565|-126811.4107014684
240.6|0.0|0.0|0.0|-127084.02406149414|-127081.70337007972
240.8|0.0|0.0|0.0|-126997.39271370457|-126996.33326762408
241.0|0.0|0.0|0.0|-126866.44581211667|-126865.29807886279
241.2|0.0|0.0|0.0|-126855.13199075921|-126852.78607443812
241.4|0.0|0.0|0.0|-126562.75421326006|-126562.0605283264
241.6|0.0|0.0|0.0|-126868.82392632955|-126867.47439382227
241.8|0.0|0.0|0.0|-126777.50886844138|-126777.30706918795
242.0|0.0|0.0|0.0|-126609.7123265114|-126607.97180795058
242.2|0.0|0.0|0.0|-126831.57327101957|-126830.66517437914
242.4|0.0|0.0|0.0|-126498.0169170082|-126497.29800716786
242.6|0.0|0.0|0.0|-126508.37174119968|-126508.0564298662
242.8|0.0|0.0|0.0|-126563.2719452236|-126562.4647482099
243.0|0.0|0.0|0.0|-126708.11335937111|-126706.52419025036
243.2|0.0|0.0|0.0|-126355.37168863119|-126353.98431876388
243.4|0.0|0.0|0.0|-126675.87935288725|-126674.08838451309
243.6|0.0|0.0|0.0|-126419.47812508812|-126416.96824687363
243.8|0.0|0.0|0.0|-126553.96110288847|-126553.00255643469
244.0|0.0|0.0|0.0|-126698.45174461904|-126697.59409779198
244.2|0.0|0.0|0.0|-126483.01842913196|-126481.31574793118
244.4|0.0|0.0|0.0|-126690.92838702488|-126689.46534243754
244.6|0.0|0.0|0.0|-126625.55631046998|-126624.25722777606
244.8|0.0|0.0|0.0|-126753.87541074313|-126752.52587823584
245.0|0.0|0.0|0.0|-126838.58064736928|-126837.14282768861
245.2|0.0|0.0|0.0|-126652.02089973468|-126651.59207632115
245.4|0.0|0.0|0.0|-126637.17611649982|-126636.06622060595
245.6|0.0|0.0|0.0|-126648.95555240537|-126647.84565651152
245.8|0.0|0.0|0.0|-126992.543533159|-126990.46247835802
246.0|0.0|0.0|0.0|-127255.46651864675|-127254.57103445966
246.2|0.0|0.0|0.0|-126887.02383659562|-126886.41843883533
246.4|0.0|0.0|0.0|-126852.90235725141|-126852.28434703778
246.6|0.0|0.0|0.0|-126828.95552017145|-126827.94652390432
246.8|0.0|0.0|0.0|-126827.39458678903|-126827.04143809552
247.0|0.0|0.0|0.0|-126564.57976661659|-126562.59961144232
247.2|0.0|0.0|0.0|-126671.56856225888|-126671.089289032
247.4|0.0|0.0|0.0|-126758.55789187847|-126757.52367070466
247.6|0.0|0.0|0.0|-126438.42454437833|-126437.42816056455
247.8|0.0|0.0|0.0|-126307.17832714312|-126306.42157994278
248.0|0.0|0.0|0.0|-126471.25373263293|-126471.03932092617
248.2|0.0|0.0|0.0|-126146.7983704817|-126145.73892440122
248.4|0.0|0.0|0.0|-126508.87046464831|-126508.39119142141
248.6|0.0|0.0|0.0|-126454.68536695745|-126453.42412162352
248.8|0.0|0.0|0.0|-126714.4546991336|-126712.32319451927
249.0|0.0|0.0|0.0|-126709.41325491793|-126707.91237297056
249.2|0.0|0.0|0.0|-126434.64466982713|-126433.63567355998
249.4|0.0|0.0|0.0|-126367.59665960526|-126366.82729995155
249.6|0.0|0.0|0.0|-126473.06966868782|-126472.70390754098
249.8|0.0|0.0|0.0|-126387.58950320541|-126384.34810269721
250.0|0.0|0.0|0.0|-126455.55801425042|-126452.44273827564
250.2|0.0|0.0|0.0|-126549.83175467828|-126548.9993327579
250.4|0.0|0.0|0.0|-126569.87483074467|-126569.01718391759
250.6|0.0|0.0|0.0|-126472.74642950925|-126471.85094532216
250.8|0.0|0.0|0.0|-126485.46536088249|-126481.34108864056
251.0|0.0|0.0|0.0|-126539.3573620773|-126533.55563354125
