times(ps)|lambda_restraints|lambda_electrostatics|lambda_sterics|(0.0, 0.0, 0.0)|(1.0, 0.0, 0.0)
1212.6|1.0|0.0|0.0|-126647.93833703196|-126647.54735097844
1212.8|1.0|0.0|0.0|-126432.04789848102|-126431.4046633607
1213.0|1.0|0.0|0.0|-126359.65039635781|-126358.43960083724
1213.2|1.0|0.0|0.0|-126431.56334099785|-126428.09491632956
1213.4|1.0|0.0|0.0|-126441.65330366921|-126439.9127851084
1213.6|1.0|0.0|0.0|-126661.57189550699|-126660.7773109466
1213.8|1.0|0.0|0.0|-126480.34825054396|-126479.21312974342
1214.0|1.0|0.0|0.0|-126556.06537592794|-126555.25817891423
1214.2|1.0|0.0|0.0|-126673.79208926788|-126672.46778166726
1214.4|1.0|0.0|0.0|-126368.14286314684|-126367.49962802653
1214.6|1.0|0.0|0.0|-126311.03259015857|-126310.4650297583
1214.8|1.0|0.0|0.0|-126483.63533505549|-126481.90742894802
1215.0|1.0|0.0|0.0|-126724.75463812627|-126724.23752753937
1215.2|1.0|0.0|0.0|-126698.8197422336|-126698.1134448466
1215.4|1.0|0.0|0.0|-126999.19523391277|-126998.4637116191
1215.6|1.0|0.0|0.0|-126733.53816522918|-126731.57062250825
1215.8|1.0|0.0|0.0|-126632.66773149153|-126630.77586349063
1216.0|1.0|0.0|0.0|-126645.36998758843|-126644.86548945487
1216.2|1.0|0.0|0.0|-126727.2496576623|-126726.17759912847
1216.4|1.0|0.0|0.0|-126736.74829834605|-126735.222191492
1216.6|1.0|0.0|0.0|-126755.71525970173|-126755.08463703477
1216.8|1.0|0.0|0.0|-126551.17411371111|-126550.39214160408
1217.0|1.0|0.0|0.0|-126907.6973638965|-126906.99106650951
1217.2|1.0|0.0|0.0|-126895.92745617202|-126895.27160859838
1217.4|1.0|0.0|0.0|-126771.30742930931|-126770.76509381572
1217.6|1.0|0.0|0.0|-126765.01870753473|-126763.45476332067
1217.8|1.0|0.0|0.0|-126313.46765308426|-126313.08927948409
1218.0|1.0|0.0|0.0|-126665.4718257897|-126664.27364272247
1218.2|1.0|0.0|0.0|-126445.5513751268|-126444.8450777398
1218.4|1.0|0.0|0.0|-126507.15616850232|-126506.6012205554
1218.6|1.0|0.0|0.0|-126454.32264865121|-126453.6794135309
1218.8|1.0|0.0|0.0|-126450.13531414258|-126449.592978649
1219.0|1.0|0.0|0.0|-126230.79293915849|-126229.35511947781
1219.2|1.0|0.0|0.0|-126237.93158774848|-126237.14961564144
1219.4|1.0|0.0|0.0|-126485.35384428072|-126483.84034988002
1219.6|1.0|0.0|0.0|-126365.3825390162|-126364.84020352262
1219.8|1.0|0.0|0.0|-126487.7990111266|-126487.01703901956
1220.0|1.0|0.0|0.0|-126386.0669624925|-126385.81471342572
1220.2|1.0|0.0|0.0|-126530.89792125172|-126529.5105513844
1220.4|1.0|0.0|0.0|-126606.75360509196|-126606.52658093184
1220.6|1.0|0.0|0.0|-126403.38643587135|-126402.61707621766
1220.8|1.0|0.0|0.0|-126297.15090165456|-126296.86081522776
1221.0|1.0|0.0|0.0|-126801.77136075658|-126800.16957918249
1221.2|1.0|0.0|0.0|-126800.79180171291|-126800.2116288593
1221.4|1.0|0.0|0.0|-126632.6393880191|-126631.2267932451
1221.6|1.0|0.0|0.0|-126540.46259467199|-126539.83197200503
1221.8|1.0|0.0|0.0|-126781.66902215692|-126781.49244781016
1222.0|1.0|0.0|0.0|-126784.50845311307|-126783.28504513919
1222.2|1.0|0.0|0.0|-126780.9215920139|-126780.24051953357
1222.4|1.0|0.0|0.0|-126998.65037400872|-126998.41073739527
1222.6|1.0|0.0|0.0|-127117.67348001488|-127116.8788954545
1222.8|1.0|0.0|0.0|-127100.14768458484|-127099.65579890461
1223.0|1.0|0.0|0.0|-126877.66400768115|-126877.43698352104
1223.2|1.0|0.0|0.0|-126736.26156647314|-126735.46698191277
1223.4|1.0|0.0|0.0|-126992.43459668552|-126991.96793591196
1223.6|1.0|0.0|0.0|-126829.07444936776|-126828.6077885942
1223.8|1.0|0.0|0.0|-126772.49909627605|-126772.19639739592
1224.0|1.0|0.0|0.0|-126853.25404344118|-126850.41624143986
1224.2|1.0|0.0|0.0|-127042.48828455861|-127042.27387285185
1224.4|1.0|0.0|0.0|-126750.72344542293|-126750.29462200939
1224.6|1.0|0.0|0.0|-126584.33996097205|-126583.38141451827
1224.8|1.0|0.0|0.0|-126685.67716911808|-126685.43753250464
1225.0|1.0|0.0|0.0|-126890.20071246674|-126889.35567809301
1225.2|1.0|0.0|0.0|-126968.29001633206|-126968.16389179867
1225.4|1.0|0.0|0.0|-126616.18930786298|-126615.50823538266
1225.6|1.0|0.0|0.0|-126672.33635292396|-126672.15977857722
1225.8|1.0|0.0|0.0|-126873.66862553357|-126872.72269153313
1226.0|1.0|0.0|0.0|-126449.27803412588|-126447.3231038583
1226.2|1.0|0.0|0.0|-126552.15750963106|-126550.48005333696
1226.4|1.0|0.0|0.0|-126834.76373312157|-126834.41058442806
1226.6|1.0|0.0|0.0|-126599.46580362522|-126598.2045582913
1226.8|1.0|0.0|0.0|-126464.38642836225|-126462.26753620127
1227.0|1.0|0.0|0.0|-126083.68407650081|-126083.34354026064
1227.2|1.0|0.0|0.0|-126369.66234394527|-126367.79570085106
1227.4|1.0|0.0|0.0|-126302.60176659588|-126301.75673222216
1227.6|1.0|0.0|0.0|-126359.08021890142|-126358.82796983465
1227.8|1.0|0.0|0.0|-126253.51507917908|-126252.73310707204
1228.0|1.0|0.0|0.0|-126415.76721978727|-126415.11137221364
1228.2|1.0|0.0|0.0|-126255.7552957285|-126254.77152436804
1228.4|1.0|0.0|0.0|-126345.92172465053|-126344.38300534313
1228.6|1.0|0.0|0.0|-126100.55010471761|-126099.27624693036
1228.8|1.0|0.0|0.0|-126122.38226144778|-126122.07956256765
1229.0|1.0|0.0|0.0|-126121.69019474433|-126121.50100794424
1229.2|1.0|0.0|0.0|-126105.64087185892|-126104.7327752185
1229.4|1.0|0.0|0.0|-126702.76894772195|-126701.88607598821
1229.6|1.0|0.0|0.0|-126427.0025630285|-126426.15752865477
1229.8|1.0|0.0|0.0|-126247.93095051836|-126246.64448027777
1230.0|1.0|0.0|0.0|-126323.7869126313|-126323.11845260434
1230.2|1.0|0.0|0.0|-126119.86934092357|-126119.3017805233
1230.4|1.0|0.0|0.0|-126234.42009189315|-126232.42732426555
1230.6|1.0|0.0|0.0|-126045.42308989746|-126045.23390309738
1230.8|1.0|0.0|0.0|-126398.84674373959|-126396.7909138453
1231.0|1.0|0.0|0.0|-126352.25379035577|-126351.52226806208
1231.2|1.0|0.0|0.0|-126276.94293437303|-126276.50149850614
1231.4|1.0|0.0|0.0|-126390.6968435442|-126390.5076567441
1231.6|1.0|0.0|0.0|-126667.85691922785|-126667.07494712083
1231.8|1.0|0.0|0.0|-126468.01259606805|-126467.53332284115
1232.0|1.0|0.0|0.0|-126453.23121866692|-126451.4528627461
1232.2|1.0|0.0|0.0|-126420.96758055055|-126419.58021068324
1232.4|1.0|0.0|0.0|-126611.08002293506|-126610.46201272144
1232.6|1.0|0.0|0.0|-126612.90882866924|-126611.95028221546
1232.8|1.0|0.0|0.0|-126681.02868915434|-126680.75121518086
1233.0|1.0|0.0|0.0|-126497.15272243028|-126496.06805144312
1233.2|1.0|0.0|0.0|-126548.98441686432|-126548.68171798416
1233.4|1.0|0.0|0.0|-126660.66526530862|-126659.95896792163
1233.6|1.0|0.0|0.0|-126334.04047765567|-126332.17383456146
1233.8|1.0|0.0|0.0|-126397.49620602236|-126396.55027202192
1234.0|1.0|0.0|0.0|-126513.38407089518|-126511.27779118752
1234.2|1.0|0.0|0.0|-126584.68849984564|-126584.02003981867
1234.4|1.0|0.0|0.0|-126683.75160460424|-126682.28856001688
1234.6|1.0|0.0|0.0|-126905.69207347752|-126904.60740249034
1234.8|1.0|0.0|0.0|-126840.35213477346|-126838.83864037276
1235.0|1.0|0.0|0.0|-126803.5063917918|-126802.33343363125
1235.2|1.0|0.0|0.0|-126708.91299174771|-126708.4589434275
1235.4|1.0|0.0|0.0|-126539.17902059162|-126538.54839792466
1235.6|1.0|0.0|0.0|-126637.77056834423|-126637.37958229073
1235.8|1.0|0.0|0.0|-126478.34370728103|-126477.42299818726
1236.0|1.0|0.0|0.0|-126390.23181050735|-126389.80298709382
1236.2|1.0|0.0|0.0|-126581.83565101413|-126581.35637778725
1236.4|1.0|0.0|0.0|-126113.72471364551|-126113.18237815192
1236.6|1.0|0.0|0.0|-126709.18612086524|-126708.54288574493
1236.8|1.0|0.0|0.0|-126765.99593765129|-126765.52927687773
1237.0|1.0|0.0|0.0|-126702.50461592927|-126701.84876835565
1237.2|1.0|0.0|0.0|-126702.15146723577|-126701.5460694755
1237.4|1.0|0.0|0.0|-126719.09623244971|-126718.54128450279
1237.6|1.0|0.0|0.0|-126720.29029334603|-126719.01643555876
1237.8|1.0|0.0|0.0|-126591.58807968772|-126590.03674792699
1238.0|1.0|0.0|0.0|-126564.51420161106|-126563.79529177073
1238.2|1.0|0.0|0.0|-126892.90328522361|-126891.91951386316
1238.4|1.0|0.0|0.0|-126775.98658900411|-126775.01543009699
1238.6|1.0|0.0|0.0|-127122.66509393902|-127122.08492108542
1238.8|1.0|0.0|0.0|-126887.09494293765|-126886.6661195241
1239.0|1.0|0.0|0.0|-126822.88880080996|-126821.53926830267
1239.2|1.0|0.0|0.0|-126777.81189257563|-126777.28216953538
1239.4|1.0|0.0|0.0|-126928.61709247316|-126928.41529321973
1239.6|1.0|0.0|0.0|-127092.51592361621|-127091.78440132254
1239.8|1.0|0.0|0.0|-126971.66052573192|-126970.94161589157
1240.0|1.0|0.0|0.0|-126848.01486197227|-126847.48513893202
1240.2|1.0|0.0|0.0|-126657.13195803009|-126656.67790970988
1240.4|1.0|0.0|0.0|-127015.16386483399|-127014.18009347352
1240.6|1.0|0.0|0.0|-126645.90451870057|-126644.29012467316
1240.8|1.0|0.0|0.0|-126820.0591291917|-126817.94023703069
1241.0|1.0|0.0|0.0|-126697.60481972128|-126697.30212084112
1241.2|1.0|0.0|0.0|-126557.64442501604|-126556.69849101559
1241.4|1.0|0.0|0.0|-127003.08454255754|-127001.94942175702
1241.6|1.0|0.0|0.0|-126927.58880876718|-126927.31133479373
1241.8|1.0|0.0|0.0|-126521.3170080311|-126520.56026083074
1242.0|1.0|0.0|0.0|-126818.89544082512|-126817.8612196513
1242.2|1.0|0.0|0.0|-126423.5202535475|-126422.38513274697
1242.4|1.0|0.0|0.0|-126464.73247278223|-126464.65679806219
1242.6|1.0|0.0|0.0|-126462.46441921568|-126461.92208372211
1242.8|1.0|0.0|0.0|-126354.79190505884|-126353.051386498
1243.0|1.0|0.0|0.0|-126095.73019779954|-126094.4941773723
1243.2|1.0|0.0|0.0|-126376.88700763726|-126374.96991472969
1243.4|1.0|0.0|0.0|-126355.13517768371|-126354.75680408352
1243.6|1.0|0.0|0.0|-126327.1375107418|-126326.45643826148
1243.8|1.0|0.0|0.0|-126393.64691348403|-126392.01990700327
1244.0|1.0|0.0|0.0|-126485.89439720703|-126485.35206171346
1244.2|1.0|0.0|0.0|-126348.63518107169|-126348.11807048478
1244.4|1.0|0.0|0.0|-126361.95631356338|-126360.82119276286
1244.6|1.0|0.0|0.0|-126185.23514267235|-126184.28920867191
1244.8|1.0|0.0|0.0|-126301.39193984595|-126300.67303000561
1245.0|1.0|0.0|0.0|-126126.29325013766|-126125.63740256403
1245.2|1.0|0.0|0.0|-126251.40447509436|-126250.98826413417
1245.4|1.0|0.0|0.0|-126288.90790907129|-126287.41963957726
1245.6|1.0|0.0|0.0|-126404.08483296499|-126403.52988501804
1245.8|1.0|0.0|0.0|-126495.11853759771|-126493.51675602363
1246.0|1.0|0.0|0.0|-126506.60229716745|-126506.22392356726
1246.2|1.0|0.0|0.0|-126411.19789947501|-126410.80691342149
1246.4|1.0|0.0|0.0|-126564.19836264849|-126563.69386451492
1246.6|1.0|0.0|0.0|-126708.00555562218|-126707.13529634177
1246.8|1.0|0.0|0.0|-126595.57814655645|-126594.89707407613
1247.0|1.0|0.0|0.0|-126677.89962950148|-126676.96630795438
1247.2|1.0|0.0|0.0|-126561.41902183628|-126560.61182482257
1247.4|1.0|0.0|0.0|-126443.99259495352|-126443.21062284651
1247.6|1.0|0.0|0.0|-126471.35297372322|-126470.86108804298
1247.8|1.0|0.0|0.0|-126587.27228633195|-126586.46508931824
1248.0|1.0|0.0|0.0|-126466.20313540346|-126465.5725127365
1248.2|1.0|0.0|0.0|-126339.17865388925|-126337.85434628863
1248.4|1.0|0.0|0.0|-126671.93818350154|-126671.38323555462
1248.6|1.0|0.0|0.0|-126488.24443281496|-126487.18498673444
1248.8|1.0|0.0|0.0|-126535.2037028616|-126534.3334435812
1249.0|1.0|0.0|0.0|-126351.71773168276|-126350.58261088222
1249.2|1.0|0.0|0.0|-126547.34594224508|-126545.95857237777
1249.4|1.0|0.0|0.0|-126639.51809113714|-126639.37935415043
1249.6|1.0|0.0|0.0|-126559.41810732802|-126557.76587594057
1249.8|1.0|0.0|0.0|-126789.71411907622|-126788.94475942253
1250.0|1.0|0.0|0.0|-126858.88958579901|-126858.4355374788
1250.2|1.0|0.0|0.0|-126711.54427862486|-126711.02716803794
1250.4|1.0|0.0|0.0|-126399.47955603963|-126397.43633859868
1250.6|1.0|0.0|0.0|-126785.47931154372|-126785.02526322352
1250.8|1.0|0.0|0.0|-126668.32424224306|-126667.54227013602
1251.0|1.0|0.0|0.0|-126512.54137430599|-126512.27651278587
1251.2|1.0|0.0|0.0|-126533.15401315504|-126532.14501688791
1251.4|1.0|0.0|0.0|-126667.62928428607|-126667.17523596586
1251.6|1.0|0.0|0.0|-126363.87324170035|-126362.09488577952
1251.8|1.0|0.0|0.0|-126711.89469001791|-126711.08749300422
1252.0|1.0|0.0|0.0|-126823.05064678092|-126822.89929734085
1252.2|1.0|0.0|0.0|-126763.8149317272|-126762.35188713984
1252.4|1.0|0.0|0.0|-126807.80651666137|-126806.68400831417
1252.6|1.0|0.0|0.0|-126866.65165830123|-126865.7435616608
1252.8|1.0|0.0|0.0|-126986.62696967887|-126985.97112210523
1253.0|1.0|0.0|0.0|-126897.75962345078|-126897.10377587714
1253.2|1.0|0.0|0.0|-126957.75706398541|-126955.82735862452
1253.4|1.0|0.0|0.0|-127135.72344563762|-127134.51265011706
1253.6|1.0|0.0|0.0|-127026.09299374152|-127024.81913595425
1253.8|1.0|0.0|0.0|-127092.58805792354|-127091.3520374963
1254.0|1.0|0.0|0.0|-127031.6543630623|-127030.60752943515
1254.2|1.0|0.0|0.0|-126883.38583810382|-126882.32639202331
1254.4|1.0|0.0|0.0|-126743.19841923847|-126742.2777101447
1254.6|1.0|0.0|0.0|-126873.44722487252|-126873.1193010857
1254.8|1.0|0.0|0.0|-126865.55161552697|-126864.36604491308
1255.0|1.0|0.0|0.0|-126996.83638867861|-126994.30128555742
1255.2|1.0|0.0|0.0|-126974.3551139044|-126973.34611763727
1255.4|1.0|0.0|0.0|-126847.40754086843|-126847.1426793483
1255.6|1.0|0.0|0.0|-126971.33750737952|-126970.7825594326
1255.8|1.0|0.0|0.0|-126974.81574132663|-126973.52927108604
1256.0|1.0|0.0|0.0|-126510.58407688871|-126507.88501187412
1256.2|1.0|0.0|0.0|-126913.0122302655|-126912.02845890504
1256.4|1.0|0.0|0.0|-126749.54808047063|-126747.51747548301
1256.6|1.0|0.0|0.0|-126635.44949797784|-126634.5035639774
1256.8|1.0|0.0|0.0|-126841.08783509233|-126840.83558602554
1257.0|1.0|0.0|0.0|-126610.56919186986|-126608.67732386898
1257.2|1.0|0.0|0.0|-126494.03012301553|-126493.19770109515
1257.4|1.0|0.0|0.0|-126672.97561099227|-126672.10535171187
1257.6|1.0|0.0|0.0|-126800.36346887346|-126799.90942055325
1257.8|1.0|0.0|0.0|-126622.45220207053|-126621.89725412361
1258.0|1.0|0.0|0.0|-126622.36391489717|-126621.88464167026
1258.2|1.0|0.0|0.0|-126508.99057183097|-126508.14553745725
1258.4|1.0|0.0|0.0|-126244.09886089669|-126243.10247708288
1258.6|1.0|0.0|0.0|-126735.99757339738|-126735.12731411698
1258.8|1.0|0.0|0.0|-126453.11558294334|-126452.67414707648
1259.0|1.0|0.0|0.0|-126573.53597201718|-126572.74138745682
1259.2|1.0|0.0|0.0|-126257.85103022127|-126256.11051166046
1259.4|1.0|0.0|0.0|-126256.04953743047|-126255.2171155101
1259.6|1.0|0.0|0.0|-126679.16281828978|-126678.40607108943
1259.8|1.0|0.0|0.0|-126565.91899197231|-126565.70458026555
1260.0|1.0|0.0|0.0|-126673.17019787965|-126672.89272390619
1260.2|1.0|0.0|0.0|-126678.59934332424|-126678.20835727072
1260.4|1.0|0.0|0.0|-126373.84463328886|-126373.54193440871
1260.6|1.0|0.0|0.0|-126416.47472557539|-126415.02429344138
1260.8|1.0|0.0|0.0|-126583.68031175363|-126582.99923927333
1261.0|1.0|0.0|0.0|-126920.85817843488|-126919.52125838092
1261.2|1.0|0.0|0.0|-126926.05450921063|-126924.59146462328
1261.4|1.0|0.0|0.0|-126355.03123766121|-126354.40061499424
1261.6|1.0|0.0|0.0|-126601.12539938535|-126600.68396351849
1261.8|1.0|0.0|0.0|-126490.0096854669|-126488.31961671945
1262.0|1.0|0.0|0.0|-126477.35241468772|-126476.40648068728
1262.2|1.0|0.0|0.0|-126516.3619160702|-126515.70606849655
1262.4|1.0|0.0|0.0|-126523.26665810558|-126522.13153730506
1262.6|1.0|0.0|0.0|-126636.06562273783|-126634.13591737693
1262.8|1.0|0.0|0.0|-126723.84815204424|-126722.38510745688
1263.0|1.0|0.0|0.0|-126901.01528410015|-126899.8044885796
1263.2|1.0|0.0|0.0|-126636.44256558378|-126636.190316517
1263.4|1.0|0.0|0.0|-126919.84114124172|-126917.21775094718
1263.6|1.0|0.0|0.0|-126570.21905381915|-126566.38486800402
1263.8|1.0|0.0|0.0|-126638.86863734448|-126637.89747843736
1264.0|1.0|0.0|0.0|-126768.26570457857|-126767.25670831146
1264.2|1.0|0.0|0.0|-127120.35495199602|-127119.87567876914
1264.4|1.0|0.0|0.0|-126740.42043814226|-126738.73036939482
1264.6|1.0|0.0|0.0|-126951.8183657049|-126950.80936943776
1264.8|1.0|0.0|0.0|-126994.46733690442|-126993.79887687745
1265.0|1.0|0.0|0.0|-126682.17261368758|-126681.37802912721
1265.2|1.0|0.0|0.0|-126900.36265296723|-126898.8113212065
1265.4|1.0|0.0|0.0|-127107.4591367971|-127105.71861823628
1265.6|1.0|0.0|0.0|-126668.92216450661|-126668.0140678662
1265.8|1.0|0.0|0.0|-126758.13616355523|-126756.11817102096
1266.0|1.0|0.0|0.0|-126743.36875570106|-126741.4516627935
1266.2|1.0|0.0|0.0|-126957.36293381325|-126956.55573679954
1266.4|1.0|0.0|0.0|-127037.27887274767|-127036.18158930716
1266.6|1.0|0.0|0.0|-126697.600279416|-126697.12100618912
1266.8|1.0|0.0|0.0|-126768.77139136629|-126767.78762000582
1267.0|1.0|0.0|0.0|-126791.52817828252|-126790.06513369517
1267.2|1.0|0.0|0.0|-127140.89234499636|-127140.43829667615
1267.4|1.0|0.0|0.0|-127114.67896029103|-127113.61951421053
1267.6|1.0|0.0|0.0|-127221.24898478073|-127220.51746248707
1267.8|1.0|0.0|0.0|-127122.08144768234|-127120.34092912154
1268.0|1.0|0.0|0.0|-126754.86186073755|-126754.59699921742
1268.2|1.0|0.0|0.0|-126836.03557314721|-126835.12747650678
1268.4|1.0|0.0|0.0|-126728.54042565194|-126728.08637733174
1268.6|1.0|0.0|0.0|-126386.43201202492|-126385.3977908511
1268.8|1.0|0.0|0.0|-126637.33013499438|-126636.45987571398
1269.0|1.0|0.0|0.0|-126803.24695867172|-126803.00732205827
1269.2|1.0|0.0|0.0|-126872.68652279803|-126872.37121146456
1269.4|1.0|0.0|0.0|-126916.93417501537|-126916.00085346826
1269.6|1.0|0.0|0.0|-126593.91722169337|-126592.15147822586
1269.8|1.0|0.0|0.0|-126740.67823180587|-126740.09805895227
1270.0|1.0|0.0|0.0|-126673.81179378773|-126672.87847224063
1270.2|1.0|0.0|0.0|-126968.41745036791|-126967.7111529809
1270.4|1.0|0.0|0.0|-127004.66232060302|-127003.50197489581
1270.6|1.0|0.0|0.0|-126872.58470923478|-126871.75228731439
1270.8|1.0|0.0|0.0|-126886.44329109637|-126885.91356805613
1271.0|1.0|0.0|0.0|-127077.56956364785|-127076.56056738071
1271.2|1.0|0.0|0.0|-126865.25164185025|-126863.96517160966
1271.4|1.0|0.0|0.0|-126721.91363061294|-126720.0974373321
1271.6|1.0|0.0|0.0|-126831.24937972982|-126831.02235556972
1271.8|1.0|0.0|0.0|-126730.35967324024|-126729.32545206642
1272.0|1.0|0.0|0.0|-127237.13178379337|-127236.98043435332
1272.2|1.0|0.0|0.0|-126779.21240227419|-126778.69529168728
1272.4|1.0|0.0|0.0|-127127.0691359117|-127126.46373815143
1272.6|1.0|0.0|0.0|-127080.56222820001|-127080.37304139993
1272.8|1.0|0.0|0.0|-127407.83562183692|-127407.62121013015
1273.0|1.0|0.0|0.0|-126965.36102768408|-126964.36464387029
1273.2|1.0|0.0|0.0|-127124.04159516629|-127124.00375780628
1273.4|1.0|0.0|0.0|-127123.78320453971|-127123.0769071527
1273.6|1.0|0.0|0.0|-127159.71108308161|-127158.79037398784
1273.8|1.0|0.0|0.0|-126900.84413121117|-126899.62072323727
1274.0|1.0|0.0|0.0|-126989.89744793955|-126989.7208735928
1274.2|1.0|0.0|0.0|-127206.0244483603|-127205.92354873358
1274.4|1.0|0.0|0.0|-127149.01615926705|-127148.25941206669
1274.6|1.0|0.0|0.0|-127046.48316968807|-127046.06695872788
1274.8|1.0|0.0|0.0|-127050.98376543104|-127050.83241599097
1275.0|1.0|0.0|0.0|-127019.92348893447|-127019.04061720074
1275.2|1.0|0.0|0.0|-126755.53693338318|-126755.46125866314
1275.4|1.0|0.0|0.0|-127012.09869532102|-127011.3797854807
1275.6|1.0|0.0|0.0|-127055.90174576812|-127055.33418536786
1275.8|1.0|0.0|0.0|-126985.27200706853|-126984.75489648162
1276.0|1.0|0.0|0.0|-126861.47692803954|-126860.73279329253
1276.2|1.0|0.0|0.0|-127199.995175664|-127199.36455299702
1276.4|1.0|0.0|0.0|-127002.80792485138|-127002.25297690446
1276.6|1.0|0.0|0.0|-126875.81827467609|-126874.14081838197
1276.8|1.0|0.0|0.0|-126610.0299709774|-126608.16332788319
1277.0|1.0|0.0|0.0|-126578.85198632286|-126578.77631160282
1277.2|1.0|0.0|0.0|-126583.10892440067|-126581.43146810657
1277.4|1.0|0.0|0.0|-126435.13962182504|-126435.07655955835
1277.6|1.0|0.0|0.0|-126581.96119114682|-126581.65849226667
1277.8|1.0|0.0|0.0|-126555.10229408646|-126554.57257104623
1278.0|1.0|0.0|0.0|-126350.07459479415|-126349.93585780742
1278.2|1.0|0.0|0.0|-126486.16296632425|-126485.65846819068
1278.4|1.0|0.0|0.0|-126354.26537053187|-126353.35727389144
1278.6|1.0|0.0|0.0|-126276.41913684137|-126276.06598814788
1278.8|1.0|0.0|0.0|-126532.38520996294|-126531.37621369581
1279.0|1.0|0.0|0.0|-126286.16076049765|-126285.15176423051
1279.2|1.0|0.0|0.0|-126516.99904689057|-126515.88915099672
1279.4|1.0|0.0|0.0|-126536.5563924194|-126535.8500950324
1279.6|1.0|0.0|0.0|-126740.50133686725|-126740.31215006717
1279.8|1.0|0.0|0.0|-126505.60679302813|-126504.7995960144
1280.0|1.0|0.0|0.0|-126622.66058183044|-126621.86599727007
1280.2|1.0|0.0|0.0|-126623.07165615218|-126622.26445913846
1280.4|1.0|0.0|0.0|-126576.67607600329|-126576.36076466982
1280.6|1.0|0.0|0.0|-126481.3678443182|-126480.29578578436
1280.8|1.0|0.0|0.0|-126472.54639252072|-126472.0292819338
1281.0|1.0|0.0|0.0|-126329.19219157158|-126328.3345447445
1281.2|1.0|0.0|0.0|-126572.42753955393|-126572.08700331378
1281.4|1.0|0.0|0.0|-126500.03586257357|-126498.96380403973
1281.6|1.0|0.0|0.0|-126540.47963408432|-126539.30667592378
1281.8|1.0|0.0|0.0|-126372.96779224019|-126372.08492050644
1282.0|1.0|0.0|0.0|-126132.95556371668|-126131.97179235623
1282.2|1.0|0.0|0.0|-126340.11510981324|-126338.96737655936
1282.4|1.0|0.0|0.0|-126406.91066269772|-126406.0404034173
1282.6|1.0|0.0|0.0|-126388.74406933063|-126387.7350730635
1282.8|1.0|0.0|0.0|-126538.55420013961|-126537.11638045895
1283.0|1.0|0.0|0.0|-126606.14637904621|-126605.23828240579
1283.2|1.0|0.0|0.0|-126769.49796022166|-126768.29977715443
1283.4|1.0|0.0|0.0|-126735.2689082141|-126733.76802626673
1283.6|1.0|0.0|0.0|-126920.49237307916|-126919.91220022556
1283.8|1.0|0.0|0.0|-126763.85408920495|-126763.69012731155
1284.0|1.0|0.0|0.0|-126603.89034350372|-126602.72999779652
1284.2|1.0|0.0|0.0|-126796.05628636245|-126795.34998897546
1284.4|1.0|0.0|0.0|-126779.0546992612|-126778.09615280743
1284.6|1.0|0.0|0.0|-126955.79300790359|-126955.51553393013
1284.8|1.0|0.0|0.0|-126947.27960189962|-126946.90122829944
1285.0|1.0|0.0|0.0|-126965.58918470652|-126963.89911595905
1285.2|1.0|0.0|0.0|-126825.3026606672|-126824.5963632802
1285.4|1.0|0.0|0.0|-126886.88376943955|-126886.48017093269
1285.6|1.0|0.0|0.0|-126759.14247639819|-126758.77671525136
1285.8|1.0|0.0|0.0|-126872.12483341085|-126871.6581726373
1286.0|1.0|0.0|0.0|-127102.70847479551|-127102.0652396752
1286.2|1.0|0.0|0.0|-127070.67353117703|-127070.0176836034
1286.4|1.0|0.0|0.0|-127141.47984422337|-127141.11408307654
1286.6|1.0|0.0|0.0|-126830.96548650065|-126830.51143818042
1286.8|1.0|0.0|0.0|-126846.00432333506|-126845.24757613472
1287.0|1.0|0.0|0.0|-126792.64021301671|-126792.21138960318
1287.2|1.0|0.0|0.0|-126729.6552537312|-126729.18859295764
1287.4|1.0|0.0|0.0|-126605.33430116659|-126605.03160228643
1287.6|1.0|0.0|0.0|-126658.58802500028|-126657.37722947972
1287.8|1.0|0.0|0.0|-126737.9138002685|-126737.10660325478
1288.0|1.0|0.0|0.0|-126796.72047279378|-126796.36732410028
1288.2|1.0|0.0|0.0|-127069.84190369738|-127069.36263047048
1288.4|1.0|0.0|0.0|-126967.41886541758|-126967.24229107083
1288.6|1.0|0.0|0.0|-127076.3969858406|-127075.24925258674
1288.8|1.0|0.0|0.0|-126803.24582592153|-126802.6278157079
1289.0|1.0|0.0|0.0|-126884.48768023463|-126883.2894971674
1289.2|1.0|0.0|0.0|-126888.89085329618|-126888.17194345583
1289.4|1.0|0.0|0.0|-126787.90744553642|-126785.59936657535
1289.6|1.0|0.0|0.0|-126564.12105217396|-126562.79674457334
1289.8|1.0|0.0|0.0|-127004.55985828991|-127004.19409714307
1290.0|1.0|0.0|0.0|-126982.52687814015|-126981.95931773988
1290.2|1.0|0.0|0.0|-126700.1597373525|-126698.91110447193
1290.4|1.0|0.0|0.0|-126653.0458770492|-126652.16300531544
1290.6|1.0|0.0|0.0|-126761.1247351761|-126760.8724861093
1290.8|1.0|0.0|0.0|-126525.8665446871|-126524.37827519307
1291.0|1.0|0.0|0.0|-126766.20945551913|-126764.93559773186
1291.2|1.0|0.0|0.0|-126382.30889511397|-126381.82962188708
1291.4|1.0|0.0|0.0|-126637.91299944939|-126636.82832846222
1291.6|1.0|0.0|0.0|-126638.26060668797|-126637.49124703428
1291.8|1.0|0.0|0.0|-126651.39494525515|-126651.16792109505
1292.0|1.0|0.0|0.0|-126630.07643907113|-126629.19356733738
