times(ps)|lambda_restraints|lambda_electrostatics|lambda_sterics|(0.0, 0.0, 0.0)|(1.0, 0.0, 0.0)|(1.0, 0.1, 0.0)|(1.0, 0.2, 0.0)|(1.0, 0.3, 0.0)|(1.0, 0.4, 0.0)|(1.0, 0.5, 0.0)|(1.0, 0.6, 0.0)|(1.0, 0.7, 0.0)|(1.0, 0.8, 0.0)|(1.0, 0.9, 0.0)|(1.0, 1.0, 0.0)|(1.0, 1.0, 0.05)|(1.0, 1.0, 0.1)|(1.0, 1.0, 0.15)|(1.0, 1.0, 0.2)|(1.0, 1.0, 0.25)|(1.0, 1.0, 0.3)|(1.0, 1.0, 0.35)|(1.0, 1.0, 0.4)|(1.0, 1.0, 0.45)|(1.0, 1.0, 0.5)|(1.0, 1.0, 0.55)|(1.0, 1.0, 0.6)|(1.0, 1.0, 0.65)|(1.0, 1.0, 0.7)|(1.0, 1.0, 0.75)|(1.0, 1.0, 0.8)|(1.0, 1.0, 0.85)|(1.0, 1.0, 0.9)|(1.0, 1.0, 0.95)|(1.0, 1.0, 1.0)
2354.8|0.0|0.0|0.0|0.0|0.588988721370697||||||||||||||||||||||||||||||
2355.2|0.0|0.0|0.0|0.0|0.9348719716072083||||||||||||||||||||||||||||||
2355.6|0.0|0.0|0.0|0.0|0.3556385934352875||||||||||||||||||||||||||||||
2356.0|0.0|0.0|0.0|0.0|0.2908199727535248||||||||||||||||||||||||||||||
2356.4|0.0|0.0|0.0|0.0|0.2538001835346222||||||||||||||||||||||||||||||
2356.8|0.0|0.0|0.0|0.0|0.5531652569770813||||||||||||||||||||||||||||||
2357.2|0.0|0.0|0.0|0.0|0.27908027172088623||||||||||||||||||||||||||||||
2357.6|0.0|0.0|0.0|0.0|0.8347566723823547||||||||||||||||||||||||||||||
2358.0|0.0|0.0|0.0|0.0|0.2605227828025818||||||||||||||||||||||||||||||
2358.4|0.0|0.0|0.0|0.0|1.0142478942871094||||||||||||||||||||||||||||||
2358.8|0.0|0.0|0.0|0.0|0.5019107460975647||||||||||||||||||||||||||||||
2359.2|0.0|0.0|0.0|0.0|0.6861167550086975||||||||||||||||||||||||||||||
2359.6|0.0|0.0|0.0|0.0|1.3076475858688354||||||||||||||||||||||||||||||
2360.0|0.0|0.0|0.0|0.0|1.114362359046936||||||||||||||||||||||||||||||
2360.4|0.0|0.0|0.0|0.0|0.6443530917167664||||||||||||||||||||||||||||||
2360.8|0.0|0.0|0.0|0.0|2.3731327056884766||||||||||||||||||||||||||||||
2361.2|0.0|0.0|0.0|0.0|0.26334550976753235||||||||||||||||||||||||||||||
2361.6|0.0|0.0|0.0|0.0|1.008065104484558||||||||||||||||||||||||||||||
2362.0|0.0|0.0|0.0|0.0|0.49604228138923645||||||||||||||||||||||||||||||
2362.4|0.0|0.0|0.0|0.0|0.7711875438690186||||||||||||||||||||||||||||||
2362.8|0.0|0.0|0.0|0.0|0.7058061957359314||||||||||||||||||||||||||||||
2363.2|0.0|0.0|0.0|0.0|0.7283409833908081||||||||||||||||||||||||||||||
2363.6|0.0|0.0|0.0|0.0|0.7025424838066101||||||||||||||||||||||||||||||
2364.0|0.0|0.0|0.0|0.0|1.3955098390579224||||||||||||||||||||||||||||||
2364.4|0.0|0.0|0.0|0.0|0.9198573231697083||||||||||||||||||||||||||||||
2364.8|0.0|0.0|0.0|0.0|0.4622173011302948||||||||||||||||||||||||||||||
2365.2|0.0|0.0|0.0|0.0|1.548909068107605||||||||||||||||||||||||||||||
2365.6|0.0|0.0|0.0|0.0|1.23673415184021||||||||||||||||||||||||||||||
2366.0|0.0|0.0|0.0|0.0|0.6641130447387695||||||||||||||||||||||||||||||
2366.4|0.0|0.0|0.0|0.0|0.7047398686408997||||||||||||||||||||||||||||||
2366.8|0.0|0.0|0.0|0.0|0.8312475681304932||||||||||||||||||||||||||||||
2367.2|0.0|0.0|0.0|0.0|0.3267951011657715||||||||||||||||||||||||||||||
2367.6|0.0|0.0|0.0|0.0|0.7645361423492432||||||||||||||||||||||||||||||
2368.0|0.0|0.0|0.0|0.0|0.5104134678840637||||||||||||||||||||||||||||||
2368.4|0.0|0.0|0.0|0.0|0.39528924226760864||||||||||||||||||||||||||||||
2368.8|0.0|0.0|0.0|0.0|0.2361152619123459||||||||||||||||||||||||||||||
2369.2|0.0|0.0|0.0|0.0|0.33440619707107544||||||||||||||||||||||||||||||
2369.6|0.0|0.0|0.0|0.0|0.5437547564506531||||||||||||||||||||||||||||||
2370.0|0.0|0.0|0.0|0.0|0.2287290096282959||||||||||||||||||||||||||||||
2370.4|0.0|0.0|0.0|0.0|0.10323555767536163||||||||||||||||||||||||||||||
2370.8|0.0|0.0|0.0|0.0|0.8610782623291016||||||||||||||||||||||||||||||
2371.2|0.0|0.0|0.0|0.0|0.7933446168899536||||||||||||||||||||||||||||||
2371.6|0.0|0.0|0.0|0.0|0.7749451398849487||||||||||||||||||||||||||||||
2372.0|0.0|0.0|0.0|0.0|1.7161887884140015||||||||||||||||||||||||||||||
2372.4|0.0|0.0|0.0|0.0|0.7236675024032593||||||||||||||||||||||||||||||
2372.8|0.0|0.0|0.0|0.0|2.7653157711029053||||||||||||||||||||||||||||||
2373.2|0.0|0.0|0.0|0.0|0.28174889087677||||||||||||||||||||||||||||||
2373.6|0.0|0.0|0.0|0.0|0.7130396366119385||||||||||||||||||||||||||||||
2374.0|0.0|0.0|0.0|0.0|0.7907087802886963||||||||||||||||||||||||||||||
2374.4|0.0|0.0|0.0|0.0|1.1952085494995117||||||||||||||||||||||||||||||
2374.8|0.0|0.0|0.0|0.0|1.2908560037612915||||||||||||||||||||||||||||||
2375.2|0.0|0.0|0.0|0.0|1.2494001388549805||||||||||||||||||||||||||||||
2375.6|0.0|0.0|0.0|0.0|1.3106622695922852||||||||||||||||||||||||||||||
2376.0|0.0|0.0|0.0|0.0|1.144618034362793||||||||||||||||||||||||||||||
2376.4|0.0|0.0|0.0|0.0|0.3018517792224884||||||||||||||||||||||||||||||
2376.8|0.0|0.0|0.0|0.0|0.4000433087348938||||||||||||||||||||||||||||||
2377.2|0.0|0.0|0.0|0.0|1.03275465965271||||||||||||||||||||||||||||||
2377.6|0.0|0.0|0.0|0.0|0.38647204637527466||||||||||||||||||||||||||||||
2378.0|0.0|0.0|0.0|0.0|0.3523186147212982||||||||||||||||||||||||||||||
2378.4|0.0|0.0|0.0|0.0|2.681382179260254||||||||||||||||||||||||||||||
2378.8|0.0|0.0|0.0|0.0|0.8618776798248291||||||||||||||||||||||||||||||
2379.2|0.0|0.0|0.0|0.0|0.676019549369812||||||||||||||||||||||||||||||
2379.6|0.0|0.0|0.0|0.0|1.2791430950164795||||||||||||||||||||||||||||||
2380.0|0.0|0.0|0.0|0.0|0.07933647185564041||||||||||||||||||||||||||||||
2380.4|0.0|0.0|0.0|0.0|0.10658589005470276||||||||||||||||||||||||||||||
2380.8|0.0|0.0|0.0|0.0|1.5917158126831055||||||||||||||||||||||||||||||
2381.2|0.0|0.0|0.0|0.0|1.5941359996795654||||||||||||||||||||||||||||||
2381.6|0.0|0.0|0.0|0.0|0.5873488187789917||||||||||||||||||||||||||||||
2382.0|0.0|0.0|0.0|0.0|1.529053807258606||||||||||||||||||||||||||||||
2382.4|0.0|0.0|0.0|0.0|0.20135457813739777||||||||||||||||||||||||||||||
2382.8|0.0|0.0|0.0|0.0|0.47580206394195557||||||||||||||||||||||||||||||
2383.2|0.0|0.0|0.0|0.0|0.19184140861034393||||||||||||||||||||||||||||||
2383.6|0.0|0.0|0.0|0.0|1.042051076889038||||||||||||||||||||||||||||||
2384.0|0.0|0.0|0.0|0.0|0.2794762849807739||||||||||||||||||||||||||||||
2384.4|0.0|0.0|0.0|0.0|0.9879648685455322||||||||||||||||||||||||||||||
2384.8|0.0|0.0|0.0|0.0|1.718881607055664||||||||||||||||||||||||||||||
2385.2|0.0|0.0|0.0|0.0|0.8426946401596069||||||||||||||||||||||||||||||
2385.6|0.0|0.0|0.0|0.0|0.4353582561016083||||||||||||||||||||||||||||||
2386.0|0.0|0.0|0.0|0.0|0.9429827332496643||||||||||||||||||||||||||||||
2386.4|0.0|0.0|0.0|0.0|0.12263423949480057||||||||||||||||||||||||||||||
2386.8|0.0|0.0|0.0|0.0|0.3388712704181671||||||||||||||||||||||||||||||
2387.2|0.0|0.0|0.0|0.0|0.4829520583152771||||||||||||||||||||||||||||||
2387.6|0.0|0.0|0.0|0.0|0.5977482199668884||||||||||||||||||||||||||||||
2388.0|0.0|0.0|0.0|0.0|0.18802882730960846||||||||||||||||||||||||||||||
2388.4|0.0|0.0|0.0|0.0|0.30226585268974304||||||||||||||||||||||||||||||
2388.8|0.0|0.0|0.0|0.0|0.46810123324394226||||||||||||||||||||||||||||||
2389.2|0.0|0.0|0.0|0.0|0.7174556255340576||||||||||||||||||||||||||||||
2389.6|0.0|0.0|0.0|0.0|0.2976357936859131||||||||||||||||||||||||||||||
2390.0|0.0|0.0|0.0|0.0|0.3128213584423065||||||||||||||||||||||||||||||
2390.4|0.0|0.0|0.0|0.0|2.652648448944092||||||||||||||||||||||||||||||
2390.8|0.0|0.0|0.0|0.0|0.6238564848899841||||||||||||||||||||||||||||||
2391.2|0.0|0.0|0.0|0.0|1.1979864835739136||||||||||||||||||||||||||||||
2391.6|0.0|0.0|0.0|0.0|0.3302411735057831||||||||||||||||||||||||||||||
2392.0|0.0|0.0|0.0|0.0|0.3358965218067169||||||||||||||||||||||||||||||
2392.4|0.0|0.0|0.0|0.0|0.2911006510257721||||||||||||||||||||||||||||||
2392.8|0.0|0.0|0.0|0.0|0.22437678277492523||||||||||||||||||||||||||||||
2393.2|0.0|0.0|0.0|0.0|0.9600089192390442||||||||||||||||||||||||||||||
2393.6|0.0|0.0|0.0|0.0|0.07061868906021118||||||||||||||||||||||||||||||
2394.0|0.0|0.0|0.0|0.0|1.6808123588562012||||||||||||||||||||||||||||||
2394.4|0.0|0.0|0.0|0.0|1.6621079444885254||||||||||||||||||||||||||||||
2394.8|0.0|0.0|0.0|0.0|0.7853530645370483||||||||||||||||||||||||||||||
2395.2|0.0|0.0|0.0|0.0|0.3043828010559082||||||||||||||||||||||||||||||
2395.6|0.0|0.0|0.0|0.0|1.6611517667770386||||||||||||||||||||||||||||||
2396.0|0.0|0.0|0.0|0.0|1.7358529567718506||||||||||||||||||||||||||||||
2396.4|0.0|0.0|0.0|0.0|0.633908748626709||||||||||||||||||||||||||||||
2396.8|0.0|0.0|0.0|0.0|0.40949612855911255||||||||||||||||||||||||||||||
2397.2|0.0|0.0|0.0|0.0|0.6693718433380127||||||||||||||||||||||||||||||
2397.6|0.0|0.0|0.0|0.0|0.35690897703170776||||||||||||||||||||||||||||||
2398.0|0.0|0.0|0.0|0.0|1.27633535861969||||||||||||||||||||||||||||||
2398.4|0.0|0.0|0.0|0.0|0.48982736468315125||||||||||||||||||||||||||||||
2398.8|0.0|0.0|0.0|0.0|0.22631333768367767||||||||||||||||||||||||||||||
2399.2|0.0|0.0|0.0|0.0|0.2154775857925415||||||||||||||||||||||||||||||
2399.6|0.0|0.0|0.0|0.0|1.067091703414917||||||||||||||||||||||||||||||
2400.0|0.0|0.0|0.0|0.0|0.20698730647563934||||||||||||||||||||||||||||||
2400.4|0.0|0.0|0.0|0.0|0.17883126437664032||||||||||||||||||||||||||||||
2400.8|0.0|0.0|0.0|0.0|0.2252083122730255||||||||||||||||||||||||||||||
2401.2|0.0|0.0|0.0|0.0|0.5135236382484436||||||||||||||||||||||||||||||
2401.6|0.0|0.0|0.0|0.0|0.528995156288147||||||||||||||||||||||||||||||
2402.0|0.0|0.0|0.0|0.0|0.4997122585773468||||||||||||||||||||||||||||||
2402.4|0.0|0.0|0.0|0.0|0.5717937350273132||||||||||||||||||||||||||||||
2402.8|0.0|0.0|0.0|0.0|0.8837475776672363||||||||||||||||||||||||||||||
2403.2|0.0|0.0|0.0|0.0|0.24283349514007568||||||||||||||||||||||||||||||
2403.6|0.0|0.0|0.0|0.0|1.1039890050888062||||||||||||||||||||||||||||||
2404.0|0.0|0.0|0.0|0.0|0.7848360538482666||||||||||||||||||||||||||||||
2404.4|0.0|0.0|0.0|0.0|0.44147324562072754||||||||||||||||||||||||||||||
2404.8|0.0|0.0|0.0|0.0|0.5444546937942505||||||||||||||||||||||||||||||
2405.2|0.0|0.0|0.0|0.0|0.6268672943115234||||||||||||||||||||||||||||||
2405.6|0.0|0.0|0.0|0.0|0.4641570746898651||||||||||||||||||||||||||||||
2406.0|0.0|0.0|0.0|0.0|1.4682902097702026||||||||||||||||||||||||||||||
2406.4|0.0|0.0|0.0|0.0|0.4589812755584717||||||||||||||||||||||||||||||
2406.8|0.0|0.0|0.0|0.0|0.16575510799884796||||||||||||||||||||||||||||||
2407.2|0.0|0.0|0.0|0.0|0.3639644980430603||||||||||||||||||||||||||||||
2407.6|0.0|0.0|0.0|0.0|0.6830307841300964||||||||||||||||||||||||||||||
2408.0|0.0|0.0|0.0|0.0|1.1309268474578857||||||||||||||||||||||||||||||
2408.4|0.0|0.0|0.0|0.0|0.395973801612854||||||||||||||||||||||||||||||
2408.8|0.0|0.0|0.0|0.0|0.6215888857841492||||||||||||||||||||||||||||||
2409.2|0.0|0.0|0.0|0.0|0.07101887464523315||||||||||||||||||||||||||||||
2409.6|0.0|0.0|0.0|0.0|0.23926697671413422||||||||||||||||||||||||||||||
2410.0|0.0|0.0|0.0|0.0|0.19518224895000458||||||||||||||||||||||||||||||
2410.4|0.0|0.0|0.0|0.0|1.356104850769043||||||||||||||||||||||||||||||
2410.8|0.0|0.0|0.0|0.0|0.2334025651216507||||||||||||||||||||||||||||||
2411.2|0.0|0.0|0.0|0.0|0.136128768324852||||||||||||||||||||||||||||||
2411.6|0.0|0.0|0.0|0.0|1.5980305671691895||||||||||||||||||||||||||||||
2412.0|0.0|0.0|0.0|0.0|0.2909431755542755||||||||||||||||||||||||||||||
2412.4|0.0|0.0|0.0|0.0|0.1610499918460846||||||||||||||||||||||||||||||
2412.8|0.0|0.0|0.0|0.0|0.21115244925022125||||||||||||||||||||||||||||||
2413.2|0.0|0.0|0.0|0.0|0.929922342300415||||||||||||||||||||||||||||||
2413.6|0.0|0.0|0.0|0.0|0.47948917746543884||||||||||||||||||||||||||||||
2414.0|0.0|0.0|0.0|0.0|1.363568663597107||||||||||||||||||||||||||||||
2414.4|0.0|0.0|0.0|0.0|0.7961897253990173||||||||||||||||||||||||||||||
2414.8|0.0|0.0|0.0|0.0|1.323508620262146||||||||||||||||||||||||||||||
2415.2|0.0|0.0|0.0|0.0|0.2044939398765564||||||||||||||||||||||||||||||
2415.6|0.0|0.0|0.0|0.0|0.8534947633743286||||||||||||||||||||||||||||||
2416.0|0.0|0.0|0.0|0.0|0.1612159013748169||||||||||||||||||||||||||||||
2416.4|0.0|0.0|0.0|0.0|0.7417683005332947||||||||||||||||||||||||||||||
2416.8|0.0|0.0|0.0|0.0|0.32007157802581787||||||||||||||||||||||||||||||
2417.2|0.0|0.0|0.0|0.0|0.472750723361969||||||||||||||||||||||||||||||
2417.6|0.0|0.0|0.0|0.0|0.6725257039070129||||||||||||||||||||||||||||||
2418.0|0.0|0.0|0.0|0.0|0.9854729175567627||||||||||||||||||||||||||||||
2418.4|0.0|0.0|0.0|0.0|0.9787603616714478||||||||||||||||||||||||||||||
2418.8|0.0|0.0|0.0|0.0|2.042459487915039||||||||||||||||||||||||||||||
2419.2|0.0|0.0|0.0|0.0|0.8770330548286438||||||||||||||||||||||||||||||
2419.6|0.0|0.0|0.0|0.0|2.2875142097473145||||||||||||||||||||||||||||||
2420.0|0.0|0.0|0.0|0.0|0.8315423727035522||||||||||||||||||||||||||||||
2420.4|0.0|0.0|0.0|0.0|1.3684866428375244||||||||||||||||||||||||||||||
2420.8|0.0|0.0|0.0|0.0|0.14236655831336975||||||||||||||||||||||||||||||
2421.2|0.0|0.0|0.0|0.0|0.292584091424942||||||||||||||||||||||||||||||
2421.6|0.0|0.0|0.0|0.0|0.327700138092041||||||||||||||||||||||||||||||
2422.0|0.0|0.0|0.0|0.0|1.140655279159546||||||||||||||||||||||||||||||
2422.4|0.0|0.0|0.0|0.0|0.2628282606601715||||||||||||||||||||||||||||||
2422.8|0.0|0.0|0.0|0.0|0.3695027828216553||||||||||||||||||||||||||||||
2423.2|0.0|0.0|0.0|0.0|0.43701091408729553||||||||||||||||||||||||||||||
2423.6|0.0|0.0|0.0|0.0|0.4693041741847992||||||||||||||||||||||||||||||
2424.0|0.0|0.0|0.0|0.0|0.4026808738708496||||||||||||||||||||||||||||||
2424.4|0.0|0.0|0.0|0.0|0.09912358224391937||||||||||||||||||||||||||||||
2424.8|0.0|0.0|0.0|0.0|0.5616247057914734||||||||||||||||||||||||||||||
2425.2|0.0|0.0|0.0|0.0|0.29418423771858215||||||||||||||||||||||||||||||
2425.6|0.0|0.0|0.0|0.0|0.30827465653419495||||||||||||||||||||||||||||||
2426.0|0.0|0.0|0.0|0.0|0.4461074471473694||||||||||||||||||||||||||||||
2426.4|0.0|0.0|0.0|0.0|0.477224200963974||||||||||||||||||||||||||||||
2426.8|0.0|0.0|0.0|0.0|0.5607866048812866||||||||||||||||||||||||||||||
2427.2|0.0|0.0|0.0|0.0|0.3690181076526642||||||||||||||||||||||||||||||
2427.6|0.0|0.0|0.0|0.0|0.8650674223899841||||||||||||||||||||||||||||||
2428.0|0.0|0.0|0.0|0.0|1.2789205312728882||||||||||||||||||||||||||||||
2428.4|0.0|0.0|0.0|0.0|0.5714738368988037||||||||||||||||||||||||||||||
2428.8|0.0|0.0|0.0|0.0|0.2934700548648834||||||||||||||||||||||||||||||
2429.2|0.0|0.0|0.0|0.0|1.3306255340576172||||||||||||||||||||||||||||||
2429.6|0.0|0.0|0.0|0.0|0.48277997970581055||||||||||||||||||||||||||||||
2430.0|0.0|0.0|0.0|0.0|1.730804681777954||||||||||||||||||||||||||||||
2430.4|0.0|0.0|0.0|0.0|0.8680727481842041||||||||||||||||||||||||||||||
2430.8|0.0|0.0|0.0|0.0|0.9873375296592712||||||||||||||||||||||||||||||
2431.2|0.0|0.0|0.0|0.0|0.5045384168624878||||||||||||||||||||||||||||||
2431.6|0.0|0.0|0.0|0.0|0.707822322845459||||||||||||||||||||||||||||||
2432.0|0.0|0.0|0.0|0.0|0.41303181648254395||||||||||||||||||||||||||||||
2432.4|0.0|0.0|0.0|0.0|0.14567448198795319||||||||||||||||||||||||||||||
2432.8|0.0|0.0|0.0|0.0|0.17518194019794464||||||||||||||||||||||||||||||
2433.2|0.0|0.0|0.0|0.0|0.23423418402671814||||||||||||||||||||||||||||||
2433.6|0.0|0.0|0.0|0.0|0.5630808472633362||||||||||||||||||||||||||||||
2434.0|0.0|0.0|0.0|0.0|0.5520670413970947||||||||||||||||||||||||||||||
2434.4|0.0|0.0|0.0|0.0|0.4430958926677704||||||||||||||||||||||||||||||
2434.8|0.0|0.0|0.0|0.0|0.13345354795455933||||||||||||||||||||||||||||||
2435.2|0.0|0.0|0.0|0.0|0.6580306887626648||||||||||||||||||||||||||||||
2435.6|0.0|0.0|0.0|0.0|0.22443453967571259||||||||||||||||||||||||||||||
2436.0|0.0|0.0|0.0|0.0|0.1376940757036209||||||||||||||||||||||||||||||
2436.4|0.0|0.0|0.0|0.0|0.3928157687187195||||||||||||||||||||||||||||||
2436.8|0.0|0.0|0.0|0.0|0.8600194454193115||||||||||||||||||||||||||||||
2437.2|0.0|0.0|0.0|0.0|0.355930358171463||||||||||||||||||||||||||||||
2437.6|0.0|0.0|0.0|0.0|0.29538699984550476||||||||||||||||||||||||||||||
2438.0|0.0|0.0|0.0|0.0|0.46711936593055725||||||||||||||||||||||||||||||
2438.4|0.0|0.0|0.0|0.0|0.5553398132324219||||||||||||||||||||||||||||||
2438.8|0.0|0.0|0.0|0.0|0.8900763988494873||||||||||||||||||||||||||||||
2439.2|0.0|0.0|0.0|0.0|1.741294503211975||||||||||||||||||||||||||||||
2439.6|0.0|0.0|0.0|0.0|0.319484144449234||||||||||||||||||||||||||||||
2440.0|0.0|0.0|0.0|0.0|0.7760096192359924||||||||||||||||||||||||||||||
2440.4|0.0|0.0|0.0|0.0|0.7370195984840393||||||||||||||||||||||||||||||
2440.8|0.0|0.0|0.0|0.0|0.14931029081344604||||||||||||||||||||||||||||||
2441.2|0.0|0.0|0.0|0.0|0.2877192497253418||||||||||||||||||||||||||||||
2441.6|0.0|0.0|0.0|0.0|1.3363373279571533||||||||||||||||||||||||||||||
2442.0|0.0|0.0|0.0|0.0|1.002411961555481||||||||||||||||||||||||||||||
2442.4|0.0|0.0|0.0|0.0|0.7648521661758423||||||||||||||||||||||||||||||
2442.8|0.0|0.0|0.0|0.0|0.7252485156059265||||||||||||||||||||||||||||||
2443.2|0.0|0.0|0.0|0.0|0.330025851726532||||||||||||||||||||||||||||||
2443.6|0.0|0.0|0.0|0.0|1.5138062238693237||||||||||||||||||||||||||||||
2444.0|0.0|0.0|0.0|0.0|1.3097271919250488||||||||||||||||||||||||||||||
2444.4|0.0|0.0|0.0|0.0|0.6135259866714478||||||||||||||||||||||||||||||
2444.8|0.0|0.0|0.0|0.0|1.0024774074554443||||||||||||||||||||||||||||||
2445.2|0.0|0.0|0.0|0.0|0.17330147325992584||||||||||||||||||||||||||||||
2445.6|0.0|0.0|0.0|0.0|0.5512661933898926||||||||||||||||||||||||||||||
2446.0|0.0|0.0|0.0|0.0|0.2637384831905365||||||||||||||||||||||||||||||
2446.4|0.0|0.0|0.0|0.0|1.20381498336792||||||||||||||||||||||||||||||
2446.8|0.0|0.0|0.0|0.0|4.390878677368164||||||||||||||||||||||||||||||
2447.2|0.0|0.0|0.0|0.0|0.52613365650177||||||||||||||||||||||||||||||
2447.6|0.0|0.0|0.0|0.0|0.17259882390499115||||||||||||||||||||||||||||||
2448.0|0.0|0.0|0.0|0.0|0.7375601530075073||||||||||||||||||||||||||||||
2448.4|0.0|0.0|0.0|0.0|0.7212392091751099||||||||||||||||||||||||||||||
2448.8|0.0|0.0|0.0|0.0|0.6385670304298401||||||||||||||||||||||||||||||
2449.2|0.0|0.0|0.0|0.0|0.5334311127662659||||||||||||||||||||||||||||||
2449.6|0.0|0.0|0.0|0.0|0.8141599297523499||||||||||||||||||||||||||||||
2450.0|0.0|0.0|0.0|0.0|0.22219842672348022||||||||||||||||||||||||||||||
2450.4|0.0|0.0|0.0|0.0|0.3252153992652893||||||||||||||||||||||||||||||
2450.8|0.0|0.0|0.0|0.0|1.6828645467758179||||||||||||||||||||||||||||||
2451.2|0.0|0.0|0.0|0.0|0.7383115887641907||||||||||||||||||||||||||||||
2451.6|0.0|0.0|0.0|0.0|0.7769562602043152||||||||||||||||||||||||||||||
2452.0|0.0|0.0|0.0|0.0|0.44378459453582764||||||||||||||||||||||||||||||
2452.4|0.0|0.0|0.0|0.0|0.18180720508098602||||||||||||||||||||||||||||||
2452.8|0.0|0.0|0.0|0.0|0.5085816979408264||||||||||||||||||||||||||||||
2453.2|0.0|0.0|0.0|0.0|1.1413812637329102||||||||||||||||||||||||||||||
2453.6|0.0|0.0|0.0|0.0|0.6473405957221985||||||||||||||||||||||||||||||
2454.0|0.0|0.0|0.0|0.0|0.6871404647827148||||||||||||||||||||||||||||||
2454.4|0.0|0.0|0.0|0.0|0.03768335282802582||||||||||||||||||||||||||||||
2454.8|0.0|0.0|0.0|0.0|0.46866846084594727||||||||||||||||||||||||||||||
2455.2|0.0|0.0|0.0|0.0|0.22387216985225677||||||||||||||||||||||||||||||
2455.6|0.0|0.0|0.0|0.0|0.5076724290847778||||||||||||||||||||||||||||||
2456.0|0.0|0.0|0.0|0.0|0.21270225942134857||||||||||||||||||||||||||||||
2456.4|0.0|0.0|0.0|0.0|0.2629912495613098||||||||||||||||||||||||||||||
2456.8|0.0|0.0|0.0|0.0|0.6642417907714844||||||||||||||||||||||||||||||
2457.2|0.0|0.0|0.0|0.0|2.031198501586914||||||||||||||||||||||||||||||
2457.6|0.0|0.0|0.0|0.0|0.29720813035964966||||||||||||||||||||||||||||||
2458.0|0.0|0.0|0.0|0.0|0.6759942173957825||||||||||||||||||||||||||||||
2458.4|0.0|0.0|0.0|0.0|1.2384591102600098||||||||||||||||||||||||||||||
2458.8|0.0|0.0|0.0|0.0|0.15168970823287964||||||||||||||||||||||||||||||
2459.2|0.0|0.0|0.0|0.0|1.4152761697769165||||||||||||||||||||||||||||||
2459.6|0.0|0.0|0.0|0.0|0.4875768721103668||||||||||||||||||||||||||||||
2460.0|0.0|0.0|0.0|0.0|0.8418521881103516||||||||||||||||||||||||||||||
2460.4|0.0|0.0|0.0|0.0|0.3279948830604553||||||||||||||||||||||||||||||
2460.8|0.0|0.0|0.0|0.0|0.2597314715385437||||||||||||||||||||||||||||||
2461.2|0.0|0.0|0.0|0.0|0.5398767590522766||||||||||||||||||||||||||||||
2461.6|0.0|0.0|0.0|0.0|0.45861172676086426||||||||||||||||||||||||||||||
2462.0|0.0|0.0|0.0|0.0|0.6490834355354309||||||||||||||||||||||||||||||
2462.4|0.0|0.0|0.0|0.0|0.07013482600450516||||||||||||||||||||||||||||||
2462.8|0.0|0.0|0.0|0.0|0.6370735764503479||||||||||||||||||||||||||||||
2463.2|0.0|0.0|0.0|0.0|0.6009227633476257||||||||||||||||||||||||||||||
2463.6|0.0|0.0|0.0|0.0|0.5586634278297424||||||||||||||||||||||||||||||
2464.0|0.0|0.0|0.0|0.0|0.6647693514823914||||||||||||||||||||||||||||||
2464.4|0.0|0.0|0.0|0.0|0.30475547909736633||||||||||||||||||||||||||||||
2464.8|0.0|0.0|0.0|0.0|1.64046049118042||||||||||||||||||||||||||||||
2465.2|0.0|0.0|0.0|0.0|0.5265197157859802||||||||||||||||||||||||||||||
2465.6|0.0|0.0|0.0|0.0|1.5171741247177124||||||||||||||||||||||||||||||
2466.0|0.0|0.0|0.0|0.0|0.3280327320098877||||||||||||||||||||||||||||||
2466.4|0.0|0.0|0.0|0.0|0.30929034948349||||||||||||||||||||||||||||||
2466.8|0.0|0.0|0.0|0.0|0.37593820691108704||||||||||||||||||||||||||||||
2467.2|0.0|0.0|0.0|0.0|0.36156272888183594||||||||||||||||||||||||||||||
2467.6|0.0|0.0|0.0|0.0|0.04519331082701683||||||||||||||||||||||||||||||
2468.0|0.0|0.0|0.0|0.0|0.4817694425582886||||||||||||||||||||||||||||||
2468.4|0.0|0.0|0.0|0.0|0.48143795132637024||||||||||||||||||||||||||||||
2468.8|0.0|0.0|0.0|0.0|0.12783746421337128||||||||||||||||||||||||||||||
2469.2|0.0|0.0|0.0|0.0|1.3248646259307861||||||||||||||||||||||||||||||
2469.6|0.0|0.0|0.0|0.0|0.1907396912574768||||||||||||||||||||||||||||||
2470.0|0.0|0.0|0.0|0.0|0.5268310904502869||||||||||||||||||||||||||||||
2470.4|0.0|0.0|0.0|0.0|0.32831695675849915||||||||||||||||||||||||||||||
2470.8|0.0|0.0|0.0|0.0|0.8358988165855408||||||||||||||||||||||||||||||
2471.2|0.0|0.0|0.0|0.0|0.5713633298873901||||||||||||||||||||||||||||||
2471.6|0.0|0.0|0.0|0.0|2.698798418045044||||||||||||||||||||||||||||||
2472.0|0.0|0.0|0.0|0.0|0.5397529006004333||||||||||||||||||||||||||||||
2472.4|0.0|0.0|0.0|0.0|0.6846808791160583||||||||||||||||||||||||||||||
2472.8|0.0|0.0|0.0|0.0|0.1583373248577118||||||||||||||||||||||||||||||
2473.2|0.0|0.0|0.0|0.0|0.15392975509166718||||||||||||||||||||||||||||||
2473.6|0.0|0.0|0.0|0.0|0.36147958040237427||||||||||||||||||||||||||||||
2474.0|0.0|0.0|0.0|0.0|0.3248729407787323||||||||||||||||||||||||||||||
2474.4|0.0|0.0|0.0|0.0|0.20761188864707947||||||||||||||||||||||||||||||
